initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.9,0.0005,648007700.0,44504,3.71078508,4.10719205,-0.00709528
1.9,0.0005,648007700.0,44505,3.7108957,4.10719129,-0.00665293
1.9,0.0005,648007700.0,44506,3.71103782,4.10717951,-0.0060737
1.9,0.0005,648007700.0,44402,3.69805572,4.10721791,-0.05791659
1.9,0.0005,648007700.0,44484,3.70783554,4.10719957,-0.01887777
1.9,0.0005,648007700.0,44455,3.7039373,4.10721782,-0.03445391
1.9,0.0005,648007700.0,44483,3.70771866,4.10718859,-0.01933337
1.9,0.0005,648007700.0,44481,3.70738132,4.10719892,-0.02069008
1.9,0.0005,648007700.0,44457,3.70420586,4.10720381,-0.03336821
1.9,0.0005,648007700.0,44458,3.70437521,4.10720166,-0.03269031
1.9,0.0005,648007700.0,44459,3.70447775,4.10720267,-0.03228211
1.9,0.0005,648007700.0,44460,3.70457515,4.10720831,-0.03189911
1.9,0.0005,648007700.0,44461,3.70469591,4.10719389,-0.03140282
1.9,0.0005,648007700.0,44463,3.70501863,4.1071998,-0.03012097
1.9,0.0005,648007700.0,44464,3.70518811,4.10722357,-0.02946774
1.9,0.0005,648007700.0,44465,3.70527941,4.10719356,-0.02907351
1.9,0.0005,648007700.0,44466,3.70540131,4.10720521,-0.02859869
1.9,0.0005,648007700.0,44467,3.70555959,4.10720594,-0.02796768
1.9,0.0005,648007700.0,44468,3.70573831,4.10719777,-0.02724631
1.9,0.0005,648007700.0,44469,3.70583632,4.10720362,-0.02686102
1.9,0.0005,648007700.0,44470,3.70593587,4.10721376,-0.0264739
1.9,0.0005,648007700.0,44471,3.7060578,4.10719,-0.02596355
1.9,0.0005,648007700.0,44472,3.70620884,4.10720939,-0.02538012
1.9,0.0005,648007700.0,44473,3.70639952,4.10718886,-0.02459846
1.9,0.0005,648007700.0,44474,3.70649164,4.10719981,-0.02424186
1.9,0.0005,648007700.0,44475,3.70658852,4.10720498,-0.02386039
1.9,0.0005,648007700.0,44476,3.70671225,4.10719465,-0.02335623
1.9,0.0005,648007700.0,44477,3.70685951,4.10719783,-0.02277168
1.9,0.0005,648007700.0,44478,3.70703659,4.10719212,-0.02205922
1.9,0.0005,648007700.0,44479,3.70714043,4.10718664,-0.02163932
1.9,0.0005,648007700.0,44480,3.70724498,4.10719786,-0.02123329
1.9,0.0005,648007700.0,44482,3.70753357,4.10718633,-0.02006985
1.9,0.0005,648007700.0,44401,3.69794449,4.10722795,-0.05837016
1.9,0.0005,648007700.0,44408,3.69870704,4.10722478,-0.05532582
1.9,0.0005,648007700.0,44399,3.69777817,4.10723378,-0.05903917
1.9,0.0005,648007700.0,44323,3.68648336,4.10723706,-0.10404695
1.9,0.0005,648007700.0,44324,3.68701485,4.10723992,-0.10193435
1.9,0.0005,648007700.0,44325,3.68769286,4.10724107,-0.099236
1.9,0.0005,648007700.0,44326,3.68803464,4.10721833,-0.09785272
1.9,0.0005,648007700.0,44327,3.68838863,4.10723603,-0.09646101
1.9,0.0005,648007700.0,44328,3.6888488,4.1072387,-0.0946309
1.9,0.0005,648007700.0,44329,3.68911135,4.10723263,-0.09357932
1.9,0.0005,648007700.0,44330,3.68937269,4.10723552,-0.09254157
1.9,0.0005,648007700.0,44331,3.68972658,4.10723571,-0.09113183
1.9,0.0005,648007700.0,44332,3.69011251,4.10723465,-0.08959381
1.9,0.0005,648007700.0,44333,3.69037812,4.10722826,-0.08852904
1.9,0.0005,648007700.0,44334,3.69062152,4.10724099,-0.08757222
1.9,0.0005,648007700.0,44335,3.69090921,4.10723874,-0.08642406
1.9,0.0005,648007700.0,44336,3.69107731,4.10721951,-0.08573534
1.9,0.0005,648007700.0,44337,3.69129321,4.10723557,-0.08489066
1.9,0.0005,648007700.0,44338,3.69150774,4.10724183,-0.08404229
1.9,0.0005,648007700.0,44339,3.69178788,4.10723932,-0.08292342
1.9,0.0005,648007700.0,44340,3.69193692,4.10721353,-0.08230397
1.9,0.0005,648007700.0,44341,3.69209467,4.1072353,-0.08169722
1.9,0.0005,648007700.0,44342,3.69228379,4.10723742,-0.08094587
1.9,0.0005,648007700.0,44343,3.69239606,4.10723322,-0.08049438
1.9,0.0005,648007700.0,44344,3.69257413,4.1072432,-0.07979386
1.9,0.0005,648007700.0,44345,3.69271621,4.10724003,-0.07922453
1.9,0.0005,648007700.0,44322,3.68604099,4.10723498,-0.1058056
1.9,0.0005,648007700.0,44346,3.69288374,4.10723658,-0.07855353
1.9,0.0005,648007700.0,44321,3.68558066,4.10723829,-0.10764149
1.9,0.0005,648007700.0,44319,3.68422155,4.10723813,-0.11305082
1.9,0.0005,648007700.0,44400,3.69785384,4.10722644,-0.0587301
1.9,0.0005,648007700.0,44300,3.67258533,4.10722773,-0.15926696
1.9,0.0005,648007700.0,44301,3.67303558,4.10722151,-0.15747584
1.9,0.0005,648007700.0,44302,3.67350704,4.10722633,-0.15561083
1.9,0.0005,648007700.0,44303,3.67405914,4.10723158,-0.15342688
1.9,0.0005,648007700.0,44304,3.67484894,4.10723538,-0.15029444
1.9,0.0005,648007700.0,44305,3.67570878,4.10723411,-0.14688129
1.9,0.0005,648007700.0,44306,3.6762837,4.10722917,-0.14459308
1.9,0.0005,648007700.0,44307,3.67683625,4.10723234,-0.14240245
1.9,0.0005,648007700.0,44308,3.6774934,4.10723541,-0.13979653
1.9,0.0005,648007700.0,44309,3.67834684,4.10723727,-0.13640811
1.9,0.0005,648007700.0,44310,3.67892387,4.10723119,-0.13410793
1.9,0.0005,648007700.0,44311,3.67944092,4.10723398,-0.13205651
1.9,0.0005,648007700.0,44312,3.68013883,4.1072403,-0.12928795
1.9,0.0005,648007700.0,44313,3.68092734,4.1072378,-0.12615145
1.9,0.0005,648007700.0,44314,3.68141711,4.10722948,-0.12419603
1.9,0.0005,648007700.0,44316,3.682558,4.10724199,-0.1196713
1.9,0.0005,648007700.0,44317,3.68329564,4.1072375,-0.11673338
1.9,0.0005,648007700.0,44318,3.6837457,4.10722819,-0.11493407
1.9,0.0005,648007700.0,44320,3.68488027,4.1072455,-0.11043557
1.9,0.0005,648007700.0,44347,3.69297657,4.10721646,-0.07816363
1.9,0.0005,648007700.0,44315,3.68190883,4.10723646,-0.12224811
1.9,0.0005,648007700.0,44349,3.69321462,4.10723433,-0.07723268
1.9,0.0005,648007700.0,44377,3.69565387,4.10722534,-0.06750073
1.9,0.0005,648007700.0,44378,3.69577656,4.10723056,-0.06701687
1.9,0.0005,648007700.0,44379,3.69584035,4.10722009,-0.06675221
1.9,0.0005,648007700.0,44380,3.69590929,4.10723205,-0.06648936
1.9,0.0005,648007700.0,44381,3.69599624,4.1072228,-0.06613346
1.9,0.0005,648007700.0,44382,3.69610225,4.10722218,-0.06571021
1.9,0.0005,648007700.0,44383,3.69624623,4.10722629,-0.06514006
1.9,0.0005,648007700.0,44384,3.69631723,4.10721812,-0.06484884
1.9,0.0005,648007700.0,44385,3.69638839,4.10723206,-0.06457912
1.9,0.0005,648007700.0,44386,3.69648806,4.10723105,-0.0641806
1.9,0.0005,648007700.0,44376,3.69555075,4.10722926,-0.06791575
1.9,0.0005,648007700.0,44387,3.69659879,4.10723285,-0.06374084
1.9,0.0005,648007700.0,44390,3.69686596,4.10722358,-0.06266651
1.9,0.0005,648007700.0,44391,3.69695837,4.1072324,-0.06230685
1.9,0.0005,648007700.0,44392,3.69706675,4.10720826,-0.06185058
1.9,0.0005,648007700.0,44393,3.69719744,4.10722893,-0.06135019
1.9,0.0005,648007700.0,44394,3.69726546,4.10722721,-0.06107732
1.9,0.0005,648007700.0,44395,3.69733756,4.1072288,-0.06079149
1.9,0.0005,648007700.0,44396,3.69743987,4.10722914,-0.06038375
1.9,0.0005,648007700.0,44397,3.6975502,4.10721391,-0.05992855
1.9,0.0005,648007700.0,44348,3.69309033,4.10722902,-0.07772269
1.9,0.0005,648007700.0,44398,3.69768487,4.10723,-0.05940762
1.9,0.0005,648007700.0,44388,3.69672655,4.10721141,-0.06321005
1.9,0.0005,648007700.0,44375,3.69545491,4.10723294,-0.06830164
1.9,0.0005,648007700.0,44389,3.6967949,4.10722347,-0.06294969
1.9,0.0005,648007700.0,44373,3.69532346,4.10722508,-0.06881767
1.9,0.0005,648007700.0,44351,3.69335727,4.10721793,-0.07664787
1.9,0.0005,648007700.0,44374,3.69538683,4.10722437,-0.06856444
1.9,0.0005,648007700.0,44352,3.69344872,4.10723396,-0.07629944
1.9,0.0005,648007700.0,44353,3.69355519,4.10721739,-0.07585856
1.9,0.0005,648007700.0,44354,3.6936181,4.10722404,-0.07561455
1.9,0.0005,648007700.0,44355,3.69368095,4.10723495,-0.075375
1.9,0.0005,648007700.0,44357,3.69385548,4.10723057,-0.07467503
1.9,0.0005,648007700.0,44358,3.69396837,4.10722269,-0.07421724
1.9,0.0005,648007700.0,44359,3.69402781,4.1072329,-0.07399065
1.9,0.0005,648007700.0,44360,3.69410245,4.10724624,-0.07370638
1.9,0.0005,648007700.0,44361,3.69418505,4.10723221,-0.07336312
1.9,0.0005,648007700.0,44356,3.69375925,4.10722445,-0.07505246
1.9,0.0005,648007700.0,44363,3.69443672,4.10722306,-0.07235037
1.9,0.0005,648007700.0,44372,3.69520269,4.10723499,-0.06930899
1.9,0.0005,648007700.0,44371,3.69509983,4.10722775,-0.06971182
1.9,0.0005,648007700.0,44362,3.69431727,4.10724082,-0.07284422
1.9,0.0005,648007700.0,44370,3.69500338,4.10723369,-0.07010241
1.9,0.0005,648007700.0,44369,3.69493543,4.1072223,-0.07036188
1.9,0.0005,648007700.0,44368,3.69487708,4.10722251,-0.07059455
1.9,0.0005,648007700.0,44350,3.69328105,4.10722201,-0.07695574
1.9,0.0005,648007700.0,44367,3.69475722,4.10723159,-0.07108136
1.9,0.0005,648007700.0,44366,3.69465497,4.10722458,-0.07148196
1.9,0.0005,648007700.0,44365,3.69457222,4.10723498,-0.07182222
1.9,0.0005,648007700.0,44364,3.69450711,4.10722648,-0.07207317
1.9,0.0005,648007800.0,44692,3.77195267,4.10702787,0.23753701
1.9,0.0005,648007800.0,44691,3.77087823,4.10702321,0.23324516
1.9,0.0005,648007800.0,44690,3.77003077,4.10703212,0.22984748
1.9,0.0005,648007800.0,44689,3.76930904,4.10703262,0.22696095
1.9,0.0005,648007800.0,44688,3.76862256,4.10703549,0.2242129
1.9,0.0005,648007800.0,44687,3.7681084,4.10702935,0.22216311
1.9,0.0005,648007800.0,44685,3.76614302,4.10704891,0.2142847
1.9,0.0005,648007800.0,44680,3.76275341,4.10704992,0.20073005
1.9,0.0005,648007800.0,44684,3.76535801,4.10704194,0.2111527
1.9,0.0005,648007800.0,44679,3.76191181,4.10706196,0.19735296
1.9,0.0005,648007800.0,44683,3.76476041,4.10705092,0.2087542
1.9,0.0005,648007800.0,44681,3.76376362,4.10705746,0.20476193
1.9,0.0005,648007800.0,44678,3.76122885,4.10705978,0.19462436
1.9,0.0005,648007800.0,44686,3.767046,4.10704541,0.21789888
1.9,0.0005,648007800.0,44682,3.76427199,4.10704972,0.20680242
1.9,0.0005,648007800.0,44702,3.78081111,4.10698138,0.27300804
1.9,0.0005,648007800.0,44694,3.77378622,4.10700505,0.24489188
1.9,0.0005,648007800.0,44695,3.77442851,4.10700483,0.24746053
1.9,0.0005,648007800.0,44696,3.77524577,4.10700739,0.25072616
1.9,0.0005,648007800.0,44697,3.77620586,4.10700397,0.25456886
1.9,0.0005,648007800.0,44698,3.77756973,4.10700064,0.26002643
1.9,0.0005,648007800.0,44699,3.77821574,4.10698208,0.26262835
1.9,0.0005,648007800.0,44700,3.778893,4.10699015,0.26532864
1.9,0.0005,648007800.0,44701,3.77978119,4.10699106,0.26887968
1.9,0.0005,648007800.0,44703,3.78223723,4.10697692,0.27871584
1.9,0.0005,648007800.0,44704,3.78295204,4.10697207,0.28157925
1.9,0.0005,648007800.0,44705,3.78371945,4.10696238,0.28465792
1.9,0.0005,648007800.0,44706,3.78466068,4.10696448,0.28841992
1.9,0.0005,648007800.0,44677,3.76066777,4.10706439,0.19237634
1.9,0.0005,648007800.0,44707,3.78588096,4.10695842,0.29330616
1.9,0.0005,648007800.0,44693,3.77309771,4.10701401,0.24212963
1.9,0.0005,648007800.0,44676,3.76021095,4.10706356,0.19055067
1.9,0.0005,648007800.0,44652,3.74762593,4.10710006,0.14019874
1.9,0.0005,648007800.0,44674,3.75889941,4.10707286,0.18529739
1.9,0.0005,648007800.0,44708,3.78729296,4.10694969,0.29896176
1.9,0.0005,648007800.0,44644,3.7438068,4.10712208,0.12490972
1.9,0.0005,648007800.0,44645,3.74435697,4.1071096,0.12712139
1.9,0.0005,648007800.0,44646,3.74469212,4.10711939,0.12845139
1.9,0.0005,648007800.0,44647,3.7449952,4.1071117,0.12967062
1.9,0.0005,648007800.0,44648,3.74537027,4.10711294,0.13116868
1.9,0.0005,648007800.0,44649,3.74582446,4.10711192,0.13298532
1.9,0.0005,648007800.0,44650,3.74636359,4.10709967,0.13515275
1.9,0.0005,648007800.0,44651,3.74702598,4.10710763,0.13779281
1.9,0.0005,648007800.0,44653,3.7482354,4.10710518,0.14263001
1.9,0.0005,648007800.0,44654,3.74858576,4.10710189,0.14403394
1.9,0.0005,648007800.0,44655,3.7489332,4.10709951,0.14542528
1.9,0.0005,648007800.0,44656,3.7493514,4.10709791,0.14709871
1.9,0.0005,648007800.0,44657,3.74990273,4.10710242,0.14929834
1.9,0.0005,648007800.0,44675,3.75973847,4.10706809,0.18865697
1.9,0.0005,648007800.0,44658,3.75057912,4.10710328,0.15200167
1.9,0.0005,648007800.0,44660,3.75165993,4.10709809,0.15632787
1.9,0.0005,648007800.0,44661,3.75203226,4.10709498,0.15781949
1.9,0.0005,648007800.0,44662,3.75247904,4.10709232,0.15960838
1.9,0.0005,648007800.0,44663,3.75302773,4.10709158,0.16180274
1.9,0.0005,648007800.0,44664,3.75369253,4.10708745,0.16446473
1.9,0.0005,648007800.0,44665,3.7540596,4.10707758,0.16594213
1.9,0.0005,648007800.0,44666,3.75443739,4.10708259,0.16744752
1.9,0.0005,648007800.0,44667,3.75490247,4.10708732,0.16930224
1.9,0.0005,648007800.0,44668,3.75547704,4.10708198,0.17160478
1.9,0.0005,648007800.0,44669,3.75623612,4.10708952,0.17463227
1.9,0.0005,648007800.0,44670,3.75665167,4.10707397,0.17630928
1.9,0.0005,648007800.0,44671,3.75704987,4.10707191,0.17790339
1.9,0.0005,648007800.0,44672,3.75753703,4.10707014,0.1798529
1.9,0.0005,648007800.0,44673,3.75817099,4.10707233,0.18238549
1.9,0.0005,648007800.0,44659,3.75125154,4.10708702,0.15470613
1.9,0.0005,648007800.0,44709,3.78903329,4.10694049,0.305931
1.9,0.0005,648007800.0,44761,4.068572,4.10652373,1.42447094
1.9,0.0005,648007800.0,44711,3.79093482,4.10693001,0.31354624
1.9,0.0005,648007800.0,44746,3.9417864,4.10579834,0.91805728
1.9,0.0005,648007800.0,44747,3.95257421,4.10581161,0.961195
1.9,0.0005,648007800.0,44748,3.96154594,4.10583204,0.99706127
1.9,0.0005,648007800.0,44749,3.97133245,4.10585937,1.03617977
1.9,0.0005,648007800.0,44750,3.98161095,4.10589191,1.07726097
1.9,0.0005,648007800.0,44751,3.99191708,4.10593273,1.11844444
1.9,0.0005,648007800.0,44752,3.99978486,4.10597671,1.14987136
1.9,0.0005,648007800.0,44753,4.00790156,4.10602209,1.18229258
1.9,0.0005,648007800.0,44754,4.01612304,4.10607142,1.21512892
1.9,0.0005,648007800.0,44755,4.02437536,4.10612553,1.24808386
1.9,0.0005,648007800.0,44756,4.0325642,4.10618439,1.28078012
1.9,0.0005,648007800.0,44757,4.04054951,4.10624778,1.31265775
1.9,0.0005,648007800.0,44758,4.04823093,4.10631529,1.34331569
1.9,0.0005,648007800.0,44759,4.05543013,4.10638429,1.37204323
1.9,0.0005,648007800.0,44745,3.92673624,4.1058158,0.85783954
1.9,0.0005,648007800.0,44760,4.06225336,4.1064551,1.39926517
1.9,0.0005,648007800.0,44763,4.07958118,4.10664366,1.46838753
1.9,0.0005,648007800.0,44775,4.19475305,4.10666101,1.92905768
1.9,0.0005,648007800.0,44764,4.08415542,4.10668619,1.48664198
1.9,0.0005,648007800.0,44765,4.09061309,4.10669025,1.5124686
1.9,0.0005,648007800.0,44766,4.09848329,4.10668146,1.54395818
1.9,0.0005,648007800.0,44767,4.10753324,4.1066686,1.58017084
1.9,0.0005,648007800.0,44768,4.11780761,4.10665614,1.6212808
1.9,0.0005,648007800.0,44769,4.12938296,4.10664776,1.66759054
1.9,0.0005,648007800.0,44770,4.13932189,4.10664639,1.70734764
1.9,0.0005,648007800.0,44771,4.15081708,4.10664791,1.75332691
1.9,0.0005,648007800.0,44772,4.16403197,4.1066494,1.80618497
1.9,0.0005,648007800.0,44773,4.17492151,4.10665335,1.84973916
1.9,0.0005,648007800.0,44774,4.18495999,4.10665748,1.88988896
1.9,0.0005,648007800.0,44643,3.74328843,4.10712002,0.12283964
1.9,0.0005,648007800.0,44762,4.07440012,4.1065876,1.44771941
1.9,0.0005,648007800.0,44710,3.78988863,4.10693291,0.30935927
1.9,0.0005,648007800.0,44744,3.90740372,4.10590713,0.78041871
1.9,0.0005,648007800.0,44742,3.87680961,4.10613007,0.65782083
1.9,0.0005,648007800.0,44712,3.79209404,4.10692533,0.31818703
1.9,0.0005,648007800.0,44713,3.79356902,4.10691623,0.32409507
1.9,0.0005,648007800.0,44714,3.79534745,4.10690265,0.33122124
1.9,0.0005,648007800.0,44715,3.79740433,4.10689268,0.3394575
1.9,0.0005,648007800.0,44716,3.79847202,4.10687761,0.34374269
1.9,0.0005,648007800.0,44717,3.79969767,4.10687856,0.34864368
1.9,0.0005,648007800.0,44718,3.8010876,4.10687254,0.35420866
1.9,0.0005,648007800.0,44719,3.80288627,4.10685795,0.36141701
1.9,0.0005,648007800.0,44720,3.80499638,4.10683946,0.36987484
1.9,0.0005,648007800.0,44721,3.80757921,4.10681998,0.3802244
1.9,0.0005,648007800.0,44722,3.8100397,4.10680454,0.39008065
1.9,0.0005,648007800.0,44723,3.81273614,4.10677981,0.40089001
1.9,0.0005,648007800.0,44724,3.81412605,4.10676155,0.40646732
1.9,0.0005,648007800.0,44725,3.81571781,4.10675087,0.41284443
1.9,0.0005,648007800.0,44743,3.88903259,4.10602726,0.70681479
1.9,0.0005,648007800.0,44726,3.81765145,4.10673835,0.42059079
1.9,0.0005,648007800.0,44728,3.82337895,4.10668994,0.44354733
1.9,0.0005,648007800.0,44729,3.825238,4.10666367,0.45100926
1.9,0.0005,648007800.0,44730,3.82720265,4.1066489,0.45888204
1.9,0.0005,648007800.0,44731,3.82970307,4.10663206,0.46889989
1.9,0.0005,648007800.0,44732,3.83301922,4.10660264,0.48219313
1.9,0.0005,648007800.0,44733,3.83714482,4.10656434,0.49873289
1.9,0.0005,648007800.0,44734,3.83958159,4.10652196,0.50852182
1.9,0.0005,648007800.0,44735,3.84218137,4.10649777,0.51894462
1.9,0.0005,648007800.0,44736,3.84560161,4.10646921,0.53265351
1.9,0.0005,648007800.0,44737,3.84994831,4.10642558,0.55008322
1.9,0.0005,648007800.0,44738,3.85570391,4.10635855,0.57317177
1.9,0.0005,648007800.0,44739,3.85932525,4.10630014,0.58771504
1.9,0.0005,648007800.0,44740,3.86337367,4.10625703,0.60395138
1.9,0.0005,648007800.0,44741,3.8689289,4.1062039,0.62622486
1.9,0.0005,648007800.0,44727,3.82011672,4.10672534,0.43046403
1.9,0.0005,648007800.0,44642,3.74285947,4.10711071,0.12113423
1.9,0.0005,648007800.0,44518,3.71301834,4.10717639,0.00183729
1.9,0.0005,648007800.0,44640,3.7421646,4.10711028,0.11835688
1.9,0.0005,648007800.0,44542,3.71703668,4.10717325,0.01788728
1.9,0.0005,648007800.0,44543,3.71732732,4.10717271,0.01904887
1.9,0.0005,648007800.0,44544,3.71747533,4.10717816,0.01963459
1.9,0.0005,648007800.0,44545,3.7176131,4.10717726,0.02018572
1.9,0.0005,648007800.0,44546,3.71779117,4.10717381,0.02090041
1.9,0.0005,648007800.0,44547,3.71800526,4.10716985,0.02175947
1.9,0.0005,648007800.0,44548,3.71825186,4.10716024,0.02275396
1.9,0.0005,648007800.0,44549,3.71840599,4.10717773,0.0233521
1.9,0.0005,648007800.0,44550,3.71854838,4.10716806,0.02393042
1.9,0.0005,648007800.0,44551,3.71874462,4.10717706,0.02470533
1.9,0.0005,648007800.0,44552,3.71897242,4.10716637,0.02562596
1.9,0.0005,648007800.0,44553,3.71923602,4.10716267,0.0266825
1.9,0.0005,648007800.0,44554,3.71936687,4.10716286,0.02720485
1.9,0.0005,648007800.0,44555,3.71950732,4.10717265,0.02775601
1.9,0.0005,648007800.0,44541,3.71684019,4.10717555,0.01710022
1.9,0.0005,648007800.0,44556,3.71969947,4.10717459,0.02852166
1.9,0.0005,648007800.0,44558,3.72019323,4.10715443,0.03051417
1.9,0.0005,648007800.0,44559,3.72032637,4.10716676,0.03103357
1.9,0.0005,648007800.0,44560,3.72049122,4.10716795,0.03169095
1.9,0.0005,648007800.0,44561,3.72068835,4.10718137,0.03246503
1.9,0.0005,648007800.0,44562,3.72091143,4.10716079,0.03337672
1.9,0.0005,648007800.0,44563,3.72117054,4.10716329,0.03440925
1.9,0.0005,648007800.0,44564,3.72132229,4.10717163,0.03500706
1.9,0.0005,648007800.0,44565,3.7214693,4.10715876,0.03560715
1.9,0.0005,648007800.0,44566,3.72166726,4.10716443,0.03639228
1.9,0.0005,648007800.0,44567,3.72189222,4.10716199,0.03729339
1.9,0.0005,648007800.0,44568,3.72215577,4.10716105,0.03834708
1.9,0.0005,648007800.0,44569,3.72238978,4.10717665,0.03926667
1.9,0.0005,648007800.0,44570,3.72255356,4.10716605,0.03993154
1.9,0.0005,648007800.0,44571,3.72275278,4.10716339,0.04073005
1.9,0.0005,648007800.0,44557,3.71993672,4.10717479,0.02946925
1.9,0.0005,648007800.0,44572,3.72299071,4.10715657,0.0416874
1.9,0.0005,648007800.0,44540,3.71664911,4.1071769,0.01633559
1.9,0.0005,648007800.0,44538,3.71639455,4.10716053,0.01533546
1.9,0.0005,648007800.0,44507,3.71121799,4.10719491,-0.00536969
1.9,0.0005,648007800.0,44508,3.71141718,4.10717336,-0.00455292
1.9,0.0005,648007800.0,44509,3.71154501,4.10719693,-0.00406605
1.9,0.0005,648007800.0,44510,3.7116584,4.10718612,-0.00360259
