initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.3,0.0025,2158496000.0,28214,3.70192002,3.89834697,0.10138478
1.3,0.0025,2158496000.0,28216,3.70220579,3.89834352,0.10252927
1.3,0.0025,2158496000.0,28217,3.70230492,3.89834328,0.10292526
1.3,0.0025,2158496000.0,28218,3.70243507,3.89834141,0.1034468
1.3,0.0025,2158496000.0,28219,3.70257752,3.89834766,0.10400922
1.3,0.0025,2158496000.0,28220,3.70275031,3.89835146,0.10469524
1.3,0.0025,2158496000.0,28221,3.70285396,3.89834194,0.10511858
1.3,0.0025,2158496000.0,28222,3.70296162,3.89834852,0.10554184
1.3,0.0025,2158496000.0,28215,3.70210758,3.89833926,0.10214146
1.3,0.0025,2158496000.0,28243,3.70591412,3.89836353,0.11731589
1.3,0.0025,2158496000.0,28244,3.70610934,3.89835214,0.11810689
1.3,0.0025,2158496000.0,28245,3.70624568,3.89835474,0.11864882
1.3,0.0025,2158496000.0,28266,3.70948097,3.89836965,0.13155484
1.3,0.0025,2158496000.0,28267,3.70965466,3.89836892,0.13224924
1.3,0.0025,2158496000.0,28268,3.70988956,3.89836997,0.13318651
1.3,0.0025,2158496000.0,28269,3.71001802,3.89836903,0.13370053
1.3,0.0025,2158496000.0,28270,3.71014731,3.89837142,0.1342145
1.3,0.0025,2158496000.0,28271,3.71032026,3.89837716,0.13489964
1.3,0.0025,2158496000.0,28272,3.71050714,3.89838145,0.13564179
1.3,0.0025,2158496000.0,28265,3.70933599,3.89836617,0.13097927
1.3,0.0025,2158496000.0,28273,3.71062027,3.898369,0.13610606
1.3,0.0025,2158496000.0,28275,3.71087007,3.89836816,0.13710464
1.3,0.0025,2158496000.0,28276,3.71103189,3.89837444,0.1377447
1.3,0.0025,2158496000.0,28277,3.71122972,3.89836691,0.13854242
1.3,0.0025,2158496000.0,28278,3.71148255,3.89837079,0.13954846
1.3,0.0025,2158496000.0,28279,3.71162383,3.89837452,0.14010902
1.3,0.0025,2158496000.0,28280,3.71176533,3.89837197,0.14067675
1.3,0.0025,2158496000.0,28281,3.71193604,3.89836997,0.1413606
1.3,0.0025,2158496000.0,28274,3.7107333,3.8983742,0.13655233
1.3,0.0025,2158496000.0,28283,3.71230441,3.89837409,0.14282809
1.3,0.0025,2158496000.0,28264,3.70921476,3.89836532,0.13049596
1.3,0.0025,2158496000.0,28262,3.70888033,3.89836315,0.1291624
1.3,0.0025,2158496000.0,28246,3.70636066,3.89835663,0.11910607
1.3,0.0025,2158496000.0,28247,3.70649816,3.89835842,0.11965336
1.3,0.0025,2158496000.0,28248,3.70666237,3.89836171,0.12030577
1.3,0.0025,2158496000.0,28249,3.70688365,3.89836344,0.12118781
1.3,0.0025,2158496000.0,28250,3.70700713,3.89836987,0.1216745
1.3,0.0025,2158496000.0,28251,3.70712455,3.89835455,0.12215867
1.3,0.0025,2158496000.0,28252,3.70727081,3.89835944,0.12273785
1.3,0.0025,2158496000.0,28263,3.70908127,3.898361,0.12996709
1.3,0.0025,2158496000.0,28253,3.7074725,3.89836508,0.12353781
1.3,0.0025,2158496000.0,28255,3.70781577,3.89836114,0.12491261
1.3,0.0025,2158496000.0,28207,3.70109688,3.89834746,0.09809835
1.3,0.0025,2158496000.0,28256,3.70794677,3.8983689,0.125428
1.3,0.0025,2158496000.0,28257,3.70811385,3.89837121,0.12609298
1.3,0.0025,2158496000.0,28258,3.70830007,3.89836936,0.12683852
1.3,0.0025,2158496000.0,28259,3.7084603,3.8983698,0.12747827
1.3,0.0025,2158496000.0,28260,3.70857584,3.89836744,0.12794205
1.3,0.0025,2158496000.0,28254,3.7076874,3.8983579,0.12440318
1.3,0.0025,2158496000.0,28362,3.72978848,3.89839469,0.21267162
1.3,0.0025,2158496000.0,28471,3.78763532,3.89826487,0.44409789
1.3,0.0025,2158496000.0,28364,3.73047641,3.89839509,0.2154208
1.3,0.0025,2158496000.0,28465,3.78207252,3.89829631,0.42181942
1.3,0.0025,2158496000.0,28466,3.78277738,3.89829158,0.42464299
1.3,0.0025,2158496000.0,28467,3.7834848,3.89828625,0.42747745
1.3,0.0025,2158496000.0,28468,3.78439416,3.89828013,0.43112034
1.3,0.0025,2158496000.0,28469,3.78544632,3.89827739,0.43533089
1.3,0.0025,2158496000.0,28470,3.78684329,3.89827158,0.44092363
1.3,0.0025,2158496000.0,28206,3.70097806,3.89834913,0.0976223
1.3,0.0025,2158496000.0,28464,3.78081193,3.89830274,0.41677156
1.3,0.0025,2158496000.0,28472,3.78845337,3.89826184,0.44737254
1.3,0.0025,2158496000.0,28474,3.79076276,3.89825211,0.45661833
1.3,0.0025,2158496000.0,28475,3.79222909,3.8982484,0.46248639
1.3,0.0025,2158496000.0,28476,3.79323261,3.89824771,0.46650057
1.3,0.0025,2158496000.0,28477,3.7941744,3.89824183,0.47027302
1.3,0.0025,2158496000.0,28478,3.79532488,3.89823431,0.47488179
1.3,0.0025,2158496000.0,28479,3.79668512,3.8982243,0.48033191
1.3,0.0025,2158496000.0,28480,3.79860174,3.89821946,0.48800225
1.3,0.0025,2158496000.0,28473,3.78950579,3.8982621,0.4515813
1.3,0.0025,2158496000.0,28481,3.79965958,3.89821284,0.49223966
1.3,0.0025,2158496000.0,28463,3.7798854,3.89830355,0.41306542
1.3,0.0025,2158496000.0,28461,3.77823167,3.89830683,0.40644856
1.3,0.0025,2158496000.0,28445,3.76518039,3.89835209,0.3542115
1.3,0.0025,2158496000.0,28446,3.76602401,3.89834731,0.35758971
1.3,0.0025,2158496000.0,28447,3.76670744,3.89834971,0.36032037
1.3,0.0025,2158496000.0,28448,3.76725865,3.89834581,0.3625285
1.3,0.0025,2158496000.0,28449,3.76791118,3.89834449,0.36513918
1.3,0.0025,2158496000.0,28450,3.76874313,3.89834355,0.36846701
1.3,0.0025,2158496000.0,28451,3.76971242,3.89833445,0.37235219
1.3,0.0025,2158496000.0,28462,3.77911717,3.8983015,0.40999522
1.3,0.0025,2158496000.0,28452,3.77034108,3.89832912,0.37487151
1.3,0.0025,2158496000.0,28454,3.77167924,3.89833476,0.38021707
1.3,0.0025,2158496000.0,28455,3.77266558,3.89832642,0.38416986
1.3,0.0025,2158496000.0,28456,3.77377286,3.8983147,0.38860961
1.3,0.0025,2158496000.0,28457,3.77443517,3.898315,0.39125791
1.3,0.0025,2158496000.0,28458,3.77513696,3.89831776,0.39406163
1.3,0.0025,2158496000.0,28459,3.77593786,3.89831467,0.39726752
1.3,0.0025,2158496000.0,28460,3.77701018,3.89831326,0.4015573
1.3,0.0025,2158496000.0,28453,3.77095497,3.89833151,0.37732403
1.3,0.0025,2158496000.0,28444,3.76445136,3.89835292,0.35129544
1.3,0.0025,2158496000.0,28482,3.80078104,3.89821114,0.49672661
1.3,0.0025,2158496000.0,28484,3.80374099,3.89819673,0.5085793
1.3,0.0025,2158496000.0,28505,3.85468848,3.89786716,0.71268275
1.3,0.0025,2158496000.0,28506,3.86058047,3.89782821,0.73628858
1.3,0.0025,2158496000.0,28507,3.86838633,3.89777464,0.76756432
1.3,0.0025,2158496000.0,28508,3.87925423,3.89770976,0.81109933
1.3,0.0025,2158496000.0,28509,3.8943137,3.89763362,0.87141178
1.3,0.0025,2158496000.0,28510,3.91035495,3.89756915,0.93564001
1.3,0.0025,2158496000.0,28511,3.92484639,3.89753572,0.99363827
1.3,0.0025,2158496000.0,28504,3.85012787,3.89789874,0.69440963
1.3,0.0025,2158496000.0,28512,3.93651884,3.89753141,1.0403317
1.3,0.0025,2158496000.0,28514,3.95761667,3.89754979,1.12470347
1.3,0.0025,2158496000.0,28515,3.96975527,3.89756698,1.17324005
1.3,0.0025,2158496000.0,28516,3.9790413,3.89759028,1.21036036
1.3,0.0025,2158496000.0,28517,3.98907992,3.89761215,1.25049247
1.3,0.0025,2158496000.0,28518,3.99962799,3.89763441,1.29266195
1.3,0.0025,2158496000.0,28519,4.00814238,3.89765862,1.32669488
1.3,0.0025,2158496000.0,28520,4.01725819,3.89767777,1.3631385
1.3,0.0025,2158496000.0,28513,3.94645038,3.89753851,1.08005021
1.3,0.0025,2158496000.0,28483,3.80212965,3.89820546,0.50212604
1.3,0.0025,2158496000.0,28503,3.84651245,3.89792302,0.67992447
1.3,0.0025,2158496000.0,28501,3.84076045,3.89796682,0.65687397
1.3,0.0025,2158496000.0,28485,3.80584453,3.89818664,0.51700256
1.3,0.0025,2158496000.0,28486,3.80710194,3.89817508,0.52204317
1.3,0.0025,2158496000.0,28487,3.80834426,3.8981706,0.52701634
1.3,0.0025,2158496000.0,28488,3.80996017,3.89816362,0.53348628
1.3,0.0025,2158496000.0,28489,3.81182922,3.89815109,0.54097419
1.3,0.0025,2158496000.0,28490,3.81424766,3.89813489,0.55066316
1.3,0.0025,2158496000.0,28491,3.8156874,3.89812504,0.55643139
1.3,0.0025,2158496000.0,28502,3.84362095,3.89794427,0.66833784
1.3,0.0025,2158496000.0,28492,3.8171323,3.89811847,0.56221695
1.3,0.0025,2158496000.0,28494,3.821213,3.89809628,0.57856045
1.3,0.0025,2158496000.0,28495,3.82408712,3.89807429,0.59007793
1.3,0.0025,2158496000.0,28496,3.82581713,3.89805863,0.59701306
1.3,0.0025,2158496000.0,28497,3.8276567,3.89805148,0.6043779
1.3,0.0025,2158496000.0,28498,3.82988636,3.89803994,0.61330742
1.3,0.0025,2158496000.0,28499,3.83271056,3.89801918,0.62462415
1.3,0.0025,2158496000.0,28500,3.8362884,3.89799734,0.63895639
1.3,0.0025,2158496000.0,28493,3.81899845,3.89810768,0.56969166
1.3,0.0025,2158496000.0,28363,3.73010906,3.89839226,0.21395543
1.3,0.0025,2158496000.0,28443,3.76386839,3.89835441,0.34896282
1.3,0.0025,2158496000.0,28441,3.76285809,3.89835533,0.34492194
1.3,0.0025,2158496000.0,28385,3.73707396,3.89838777,0.2417998
1.3,0.0025,2158496000.0,28386,3.73738223,3.89839057,0.24302932
1.3,0.0025,2158496000.0,28387,3.73774212,3.89839427,0.24446424
1.3,0.0025,2158496000.0,28388,3.7381818,3.89839285,0.24622323
1.3,0.0025,2158496000.0,28389,3.73848749,3.89838034,0.24745786
1.3,0.0025,2158496000.0,28390,3.73875,3.89838095,0.2485066
1.3,0.0025,2158496000.0,28391,3.73908482,3.89838427,0.24984176
1.3,0.0025,2158496000.0,28384,3.73682816,3.89838656,0.24081846
1.3,0.0025,2158496000.0,28392,3.73947499,3.898389,0.25139674
1.3,0.0025,2158496000.0,28394,3.74027756,3.89839072,0.25460344
1.3,0.0025,2158496000.0,28395,3.74058447,3.89839546,0.25582566
1.3,0.0025,2158496000.0,28396,3.74093654,3.89838785,0.25724073
1.3,0.0025,2158496000.0,28397,3.74135038,3.89839251,0.25889042
1.3,0.0025,2158496000.0,28398,3.74162809,3.89838485,0.26000834
1.3,0.0025,2158496000.0,28399,3.74189039,3.89838901,0.26105279
1.3,0.0025,2158496000.0,28400,3.74219518,3.89839222,0.26226803
1.3,0.0025,2158496000.0,28393,3.73999642,3.89839262,0.25347766
1.3,0.0025,2158496000.0,28401,3.74256776,3.89838995,0.26375978
1.3,0.0025,2158496000.0,28383,3.73655097,3.89839379,0.23970312
1.3,0.0025,2158496000.0,28381,3.73580242,3.89839658,0.23670812
1.3,0.0025,2158496000.0,28365,3.73071751,3.89839374,0.21638586
1.3,0.0025,2158496000.0,28366,3.73093538,3.89839729,0.21725311
1.3,0.0025,2158496000.0,28367,3.73121279,3.89839239,0.21836682
1.3,0.0025,2158496000.0,28368,3.7315389,3.89839923,0.21966339
1.3,0.0025,2158496000.0,28369,3.73194406,3.89839031,0.22129174
1.3,0.0025,2158496000.0,28370,3.73217378,3.89838718,0.22221307
1.3,0.0025,2158496000.0,28371,3.73241092,3.89839123,0.22315684
1.3,0.0025,2158496000.0,28382,3.73615123,3.8984016,0.23809746
1.3,0.0025,2158496000.0,28372,3.7327108,3.89839886,0.22434786
1.3,0.0025,2158496000.0,28374,3.73349284,3.89839991,0.22747272
1.3,0.0025,2158496000.0,28375,3.73376902,3.8983841,0.22859252
1.3,0.0025,2158496000.0,28376,3.73402006,3.89838965,0.2295904
1.3,0.0025,2158496000.0,28377,3.73433009,3.89839624,0.23082303
1.3,0.0025,2158496000.0,28378,3.73475136,3.89839909,0.2325042
1.3,0.0025,2158496000.0,28379,3.73520618,3.89839091,0.23433038
1.3,0.0025,2158496000.0,28380,3.7354712,3.89839132,0.23538927
1.3,0.0025,2158496000.0,28373,3.73305645,3.89839432,0.225734
1.3,0.0025,2158496000.0,28442,3.76337619,3.89834888,0.34700017
1.3,0.0025,2158496000.0,28402,3.74311715,3.898391,0.26595522
1.3,0.0025,2158496000.0,28404,3.74399989,3.89838516,0.26949008
1.3,0.0025,2158496000.0,28425,3.75286274,3.8983778,0.30493247
1.3,0.0025,2158496000.0,28426,3.75344215,3.89837279,0.30725414
1.3,0.0025,2158496000.0,28427,3.7541753,3.89837479,0.31018356
1.3,0.0025,2158496000.0,28428,3.75463916,3.89836521,0.3120479
1.3,0.0025,2158496000.0,28429,3.75507331,3.89836979,0.31377923
1.3,0.0025,2158496000.0,28430,3.75562716,3.89837302,0.31599054
1.3,0.0025,2158496000.0,28431,3.7562694,3.89837458,0.31855697
1.3,0.0025,2158496000.0,28424,3.75238087,3.89837899,0.30300461
1.3,0.0025,2158496000.0,28432,3.75707599,3.8983727,0.32178402
1.3,0.0025,2158496000.0,28434,3.75807378,3.89836883,0.32577761
1.3,0.0025,2158496000.0,28435,3.75865553,3.89836641,0.32810621
1.3,0.0025,2158496000.0,28436,3.75936798,3.89836735,0.33095402
1.3,0.0025,2158496000.0,28437,3.76030353,3.89836142,0.33470096
1.3,0.0025,2158496000.0,28438,3.7608204,3.89835561,0.33677352
1.3,0.0025,2158496000.0,28439,3.76141742,3.89836284,0.33915365
1.3,0.0025,2158496000.0,28440,3.76206802,3.89836295,0.34175506
1.3,0.0025,2158496000.0,28433,3.75754258,3.89835859,0.32366379
1.3,0.0025,2158496000.0,28403,3.74367215,3.89838511,0.2681799
1.3,0.0025,2158496000.0,28423,3.75198619,3.89837802,0.30142753
1.3,0.0025,2158496000.0,28421,3.75125179,3.89838157,0.29848751
1.3,0.0025,2158496000.0,28405,3.74441184,3.89838939,0.27113293
1.3,0.0025,2158496000.0,28406,3.74483091,3.89838951,0.27280821
1.3,0.0025,2158496000.0,28407,3.74533632,3.89839291,0.2748254
1.3,0.0025,2158496000.0,28408,3.74563089,3.89838748,0.2760085
1.3,0.0025,2158496000.0,28409,3.74595361,3.89838048,0.27730576
1.3,0.0025,2158496000.0,28410,3.74632421,3.89838406,0.2787838
1.3,0.0025,2158496000.0,28411,3.746761,3.89837839,0.28053576
1.3,0.0025,2158496000.0,28422,3.75159424,3.8983765,0.29986182
1.3,0.0025,2158496000.0,28412,3.74734235,3.8983835,0.28285498
1.3,0.0025,2158496000.0,28414,3.74803348,3.89838504,0.28561667
1.3,0.0025,2158496000.0,28415,3.74842551,3.89837891,0.28719015
1.3,0.0025,2158496000.0,28416,3.74894684,3.89837594,0.28927751
1.3,0.0025,2158496000.0,28417,3.74953311,3.89838081,0.29161662
1.3,0.0025,2158496000.0,28418,3.74992143,3.89837941,0.29317062
1.3,0.0025,2158496000.0,28419,3.75028441,3.89838265,0.29461863
1.3,0.0025,2158496000.0,28420,3.75072514,3.89838054,0.2963829
1.3,0.0025,2158496000.0,28413,3.74766775,3.89838114,0.28415828
1.3,0.0025,2158496000.0,28205,3.70080039,3.89834933,0.09691284
1.3,0.0025,2158496000.0,28153,3.69497324,3.89831,0.07369513
1.3,0.0025,2158496000.0,28203,3.70047997,3.89833731,0.0956454
1.3,0.0025,2158496000.0,28204,3.70060156,3.89833992,0.09612813
1.3,0.0025,2158496000.0,28038,3.68447377,3.89823606,0.03189839
1.3,0.0025,2158496000.0,28039,3.68460527,3.89824347,0.03241508
1.3,0.0025,2158496000.0,28040,3.6847595,3.8982451,0.03302809
1.3,0.0025,2158496000.0,28041,3.68484957,3.89824937,0.03338275
1.3,0.0025,2158496000.0,28042,3.68494092,3.89824482,0.03375133
1.3,0.0025,2158496000.0,28043,3.68505168,3.89825674,0.03418082
1.3,0.0025,2158496000.0,28044,3.68518177,3.89824628,0.03470969
1.3,0.0025,2158496000.0,28046,3.68543678,3.89824949,0.0357228
1.3,0.0025,2158496000.0,28147,3.69439457,3.89831145,0.07138486
1.3,0.0025,2158496000.0,28148,3.69445944,3.8982998,0.07165532
1.3,0.0025,2158496000.0,28149,3.69453582,3.89830713,0.0719528
1.3,0.0025,2158496000.0,28150,3.69461732,3.8983171,0.07226798
1.3,0.0025,2158496000.0,28151,3.6947115,3.89831276,0.07264808
1.3,0.0025,2158496000.0,28152,3.69482799,3.89830518,0.07312039
1.3,0.0025,2158496000.0,28154,3.69505623,3.89831244,0.07402379
1.3,0.0025,2158496000.0,28155,3.69514334,3.89831894,0.07436486
1.3,0.0025,2158496000.0,28156,3.69524669,3.89831491,0.07478129
1.3,0.0025,2158496000.0,28157,3.69537791,3.89832089,0.07529896
1.3,0.0025,2158496000.0,28158,3.69552198,3.89831547,0.07587913
1.3,0.0025,2158496000.0,28159,3.69561801,3.89830663,0.07627122
1.3,0.0025,2158496000.0,28160,3.6957077,3.89831542,0.0766203
1.3,0.0025,2158496000.0,28161,3.69581682,3.89831238,0.07705874
1.3,0.0025,2158496000.0,28162,3.69597527,3.89831614,0.0776875
1.3,0.0025,2158496000.0,28146,3.69428356,3.8983143,0.07093915
1.3,0.0025,2158496000.0,28145,3.69419058,3.89831169,0.07057081
1.3,0.0025,2158496000.0,28144,3.69411403,3.89830775,0.07026934
1.3,0.0025,2158496000.0,28143,3.69403875,3.89830907,0.06996771
1.3,0.0025,2158496000.0,28127,3.69236082,3.89829532,0.06328713
1.3,0.0025,2158496000.0,28128,3.69247008,3.89830665,0.06371163
1.3,0.0025,2158496000.0,28129,3.69261353,3.89830816,0.06428244
1.3,0.0025,2158496000.0,28130,3.69269107,3.89828528,0.06461461
1.3,0.0025,2158496000.0,28131,3.69277119,3.89829763,0.06492188
1.3,0.0025,2158496000.0,28132,3.69286765,3.89830338,0.06530091
1.3,0.0025,2158496000.0,28133,3.69298201,3.89830839,0.06575208
1.3,0.0025,2158496000.0,28163,3.69605867,3.89831192,0.07802456
1.3,0.0025,2158496000.0,28134,3.69311689,3.89829998,0.06629853
1.3,0.0025,2158496000.0,28136,3.69328248,3.89830158,0.06695746
1.3,0.0025,2158496000.0,28137,3.69340238,3.89830874,0.06742884
1.3,0.0025,2158496000.0,28138,3.69352252,3.89830981,0.06790702
1.3,0.0025,2158496000.0,28139,3.69358944,3.89829819,0.06818552
1.3,0.0025,2158496000.0,28140,3.69366221,3.89830687,0.06846714
1.3,0.0025,2158496000.0,28141,3.6937559,3.89830477,0.06884307
1.3,0.0025,2158496000.0,28142,3.69386422,3.89830703,0.06927298
1.3,0.0025,2158496000.0,28135,3.69319927,3.89830406,0.06662304
1.3,0.0025,2158496000.0,28164,3.69613925,3.89831739,0.07834064
1.3,0.0025,2158496000.0,28165,3.69623592,3.89832417,0.0787196
1.3,0.0025,2158496000.0,28166,3.69634903,3.89831405,0.07918108
1.3,0.0025,2158496000.0,28187,3.69868653,3.89832569,0.08849837
1.3,0.0025,2158496000.0,28188,3.69877216,3.89833141,0.08883442
1.3,0.0025,2158496000.0,28189,3.6988751,3.89833375,0.08924291
1.3,0.0025,2158496000.0,28190,3.6989999,3.89832955,0.08974522
1.3,0.0025,2158496000.0,28191,3.6991475,3.89833303,0.09033083
1.3,0.0025,2158496000.0,28192,3.69923618,3.89834137,0.09067644
1.3,0.0025,2158496000.0,28193,3.69934394,3.89833346,0.09111461
1.3,0.0025,2158496000.0,28186,3.69859352,3.89832568,0.08812708
1.3,0.0025,2158496000.0,28194,3.69945176,3.89833215,0.09154625
1.3,0.0025,2158496000.0,28196,3.69967177,3.89833191,0.0924247
