initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.4,0.008,2240937000.0,41394,3.71021899,3.93004836,0.10165403
1.4,0.008,2240937000.0,41386,3.7100496,3.93005674,0.10096899
1.4,0.008,2240937000.0,41384,3.7100162,3.93003502,0.10085726
1.4,0.008,2240937000.0,41383,3.71000669,3.93006275,0.10079158
1.4,0.008,2240937000.0,41382,3.70998431,3.93007702,0.10068793
1.4,0.008,2240937000.0,41381,3.7099703,3.93008319,0.10062584
1.4,0.008,2240937000.0,41380,3.70994553,3.9300328,0.10057725
1.4,0.008,2240937000.0,41379,3.70991247,3.93007161,0.10040641
1.4,0.008,2240937000.0,41378,3.7098715,3.93001307,0.1003012
1.4,0.008,2240937000.0,41385,3.71003225,3.93004889,0.10090752
1.4,0.008,2240937000.0,41377,3.7098549,3.93008249,0.10016552
1.4,0.008,2240937000.0,41395,3.71023456,3.93003918,0.10172543
1.4,0.008,2240937000.0,41397,3.71028371,3.93006866,0.10189231
1.4,0.008,2240937000.0,41413,3.71061042,3.93000376,0.10326238
1.4,0.008,2240937000.0,41412,3.71061121,3.93011206,0.1031573
1.4,0.008,2240937000.0,41411,3.71057946,3.93007613,0.10306638
1.4,0.008,2240937000.0,41410,3.71055308,3.9300585,0.10297862
1.4,0.008,2240937000.0,41409,3.71052567,3.93004805,0.1028795
1.4,0.008,2240937000.0,41408,3.7104819,3.93000106,0.10275152
1.4,0.008,2240937000.0,41407,3.71047355,3.93005937,0.10265988
1.4,0.008,2240937000.0,41396,3.71025566,3.93004444,0.10180445
1.4,0.008,2240937000.0,41406,3.71045461,3.93011918,0.10252443
1.4,0.008,2240937000.0,41404,3.71041078,3.93002255,0.10244596
1.4,0.008,2240937000.0,41403,3.71039267,3.92999726,0.10239889
1.4,0.008,2240937000.0,41402,3.71038705,3.93004614,0.10232759
1.4,0.008,2240937000.0,41401,3.710363,3.9300524,0.10222529
1.4,0.008,2240937000.0,41400,3.71033795,3.93002752,0.10215009
1.4,0.008,2240937000.0,41399,3.71032743,3.93006616,0.10206942
1.4,0.008,2240937000.0,41398,3.71031592,3.930089,0.10200064
1.4,0.008,2240937000.0,41405,3.71043129,3.93006904,0.10248143
1.4,0.008,2240937000.0,41414,3.71063126,3.9300099,0.10333951
1.4,0.008,2240937000.0,41376,3.70982921,3.93003197,0.10011338
1.4,0.008,2240937000.0,41374,3.70980728,3.93009392,0.0999639
1.4,0.008,2240937000.0,41353,3.70935718,3.93003781,0.09822194
1.4,0.008,2240937000.0,41352,3.70933725,3.93003838,0.09814178
1.4,0.008,2240937000.0,41351,3.70932358,3.93004951,0.09807604
1.4,0.008,2240937000.0,41350,3.70931156,3.93006959,0.098008
1.4,0.008,2240937000.0,41349,3.70928532,3.93008287,0.09788988
1.4,0.008,2240937000.0,41348,3.70925916,3.93004736,0.0978209
1.4,0.008,2240937000.0,41347,3.70924145,3.93005073,0.09774678
1.4,0.008,2240937000.0,41354,3.70938661,3.9300703,0.09830704
1.4,0.008,2240937000.0,41346,3.70922499,3.93007401,0.09765779
1.4,0.008,2240937000.0,41344,3.70914519,3.93007786,0.09733503
1.4,0.008,2240937000.0,41343,3.70912343,3.93008031,0.09724566
1.4,0.008,2240937000.0,41342,3.70910359,3.93005656,0.09719016
1.4,0.008,2240937000.0,41341,3.70909162,3.93006173,0.09713719
1.4,0.008,2240937000.0,41340,3.709078,3.93006271,0.09708183
1.4,0.008,2240937000.0,41339,3.70905146,3.93006567,0.09697286
1.4,0.008,2240937000.0,41338,3.70902768,3.93004032,0.09690319
1.4,0.008,2240937000.0,41345,3.70919104,3.93011801,0.09747815
1.4,0.008,2240937000.0,41375,3.70981184,3.93003033,0.10004562
1.4,0.008,2240937000.0,41355,3.70939501,3.93004727,0.09836361
1.4,0.008,2240937000.0,41357,3.70942198,3.93003848,0.09848012
1.4,0.008,2240937000.0,41373,3.70977566,3.93004891,0.09988256
1.4,0.008,2240937000.0,41372,3.70975037,3.93002766,0.0998028
1.4,0.008,2240937000.0,41371,3.70972592,3.93002638,0.09970638
1.4,0.008,2240937000.0,41370,3.70971172,3.93011011,0.09956595
1.4,0.008,2240937000.0,41369,3.70966905,3.93003608,0.09946946
1.4,0.008,2240937000.0,41368,3.70964433,3.93007344,0.09933337
1.4,0.008,2240937000.0,41367,3.70961663,3.93003678,0.09925935
1.4,0.008,2240937000.0,41356,3.70941011,3.93006425,0.09840695
1.4,0.008,2240937000.0,41366,3.70959653,3.93003027,0.0991856
1.4,0.008,2240937000.0,41364,3.70957179,3.93007679,0.09904025
1.4,0.008,2240937000.0,41363,3.70954122,3.93006157,0.09893333
1.4,0.008,2240937000.0,41362,3.70952116,3.93006588,0.09884891
1.4,0.008,2240937000.0,41361,3.70950353,3.93004404,0.09880033
1.4,0.008,2240937000.0,41360,3.70948681,3.93002089,0.09875668
1.4,0.008,2240937000.0,41359,3.70947429,3.93003544,0.09869214
1.4,0.008,2240937000.0,41358,3.70944557,3.93004189,0.09857093
1.4,0.008,2240937000.0,41365,3.70957723,3.93001278,0.09912595
1.4,0.008,2240937000.0,41415,3.71065684,3.93005349,0.10339814
1.4,0.008,2240937000.0,41416,3.71068472,3.9301107,0.10345234
1.4,0.008,2240937000.0,41417,3.71071074,3.93010467,0.1035623
1.4,0.008,2240937000.0,41474,3.71189633,3.93009745,0.10830579
1.4,0.008,2240937000.0,41473,3.71186883,3.93006193,0.10823148
1.4,0.008,2240937000.0,41472,3.71184632,3.93002742,0.10817603
1.4,0.008,2240937000.0,41471,3.71182445,3.92999683,0.10811924
1.4,0.008,2240937000.0,41470,3.71181,3.93003155,0.10802682
1.4,0.008,2240937000.0,41469,3.71178319,3.93009114,0.10786015
1.4,0.008,2240937000.0,41468,3.71175616,3.93006393,0.10777934
1.4,0.008,2240937000.0,41475,3.71189736,3.93002065,0.10838667
1.4,0.008,2240937000.0,41467,3.71173216,3.93003092,0.10771647
1.4,0.008,2240937000.0,41465,3.71170807,3.93009359,0.10755761
1.4,0.008,2240937000.0,41464,3.71168075,3.93009693,0.1074451
1.4,0.008,2240937000.0,41463,3.71164924,3.93003407,0.10738205
1.4,0.008,2240937000.0,41462,3.71163044,3.93003381,0.10730721
1.4,0.008,2240937000.0,41461,3.71161608,3.93003831,0.10724535
1.4,0.008,2240937000.0,41460,3.71160699,3.93007062,0.10717677
1.4,0.008,2240937000.0,41459,3.71157501,3.93004025,0.10707936
1.4,0.008,2240937000.0,41466,3.71171562,3.93003856,0.10764274
1.4,0.008,2240937000.0,41458,3.71154753,3.93001543,0.10699437
1.4,0.008,2240937000.0,41476,3.7119122,3.93000576,0.10846084
1.4,0.008,2240937000.0,41478,3.7119587,3.93003815,0.10861423
1.4,0.008,2240937000.0,41494,3.71236021,3.93001347,0.1102429
1.4,0.008,2240937000.0,41493,3.71234621,3.9300096,0.11019084
1.4,0.008,2240937000.0,41492,3.71234133,3.93005008,0.11013089
1.4,0.008,2240937000.0,41491,3.71231277,3.93000313,0.11006374
1.4,0.008,2240937000.0,41490,3.71229165,3.92998426,0.10999821
1.4,0.008,2240937000.0,41489,3.71228101,3.93001018,0.10992984
1.4,0.008,2240937000.0,41488,3.71227314,3.93005383,0.10985478
1.4,0.008,2240937000.0,41477,3.7119377,3.93004867,0.10851982
1.4,0.008,2240937000.0,41487,3.71222291,3.93013015,0.10957783
1.4,0.008,2240937000.0,41485,3.71213064,3.93009711,0.10924223
1.4,0.008,2240937000.0,41484,3.71208947,3.93005023,0.10912461
1.4,0.008,2240937000.0,41483,3.71206563,3.93009666,0.10898292
1.4,0.008,2240937000.0,41482,3.71203921,3.93005578,0.10891824
1.4,0.008,2240937000.0,41481,3.71201499,3.93001459,0.10886267
1.4,0.008,2240937000.0,41480,3.71199805,3.9300146,0.10879498
1.4,0.008,2240937000.0,41479,3.71199504,3.93008924,0.10870839
1.4,0.008,2240937000.0,41486,3.71217024,3.93007874,0.10941881
1.4,0.008,2240937000.0,41457,3.71152599,3.9300077,0.10691603
1.4,0.008,2240937000.0,41456,3.71150979,3.93001855,0.10684047
1.4,0.008,2240937000.0,41455,3.7115091,3.93010377,0.10675258
1.4,0.008,2240937000.0,41433,3.71101032,3.93002192,0.10484173
1.4,0.008,2240937000.0,41432,3.7110011,3.9300521,0.10477477
1.4,0.008,2240937000.0,41431,3.71098002,3.93002953,0.1047131
1.4,0.008,2240937000.0,41430,3.7109527,3.93005358,0.10457987
1.4,0.008,2240937000.0,41429,3.71093149,3.93005567,0.10449308
1.4,0.008,2240937000.0,41428,3.71091681,3.93005386,0.10443627
1.4,0.008,2240937000.0,41427,3.71089989,3.93002571,0.10439681
1.4,0.008,2240937000.0,41434,3.71103374,3.93005972,0.10489754
1.4,0.008,2240937000.0,41426,3.71089054,3.9300481,0.10433707
1.4,0.008,2240937000.0,41424,3.710845,3.93006141,0.10414187
1.4,0.008,2240937000.0,41423,3.71082793,3.93004877,0.10408632
1.4,0.008,2240937000.0,41422,3.71081616,3.93007255,0.10401552
1.4,0.008,2240937000.0,41421,3.71078382,3.93005693,0.10390195
1.4,0.008,2240937000.0,41420,3.71075396,3.93002967,0.10380991
1.4,0.008,2240937000.0,41419,3.71072836,3.93001951,0.10371778
1.4,0.008,2240937000.0,41418,3.71072488,3.93010167,0.10362176
1.4,0.008,2240937000.0,41425,3.71086096,3.93003467,0.10423235
1.4,0.008,2240937000.0,41435,3.71105743,3.93007846,0.10497343
1.4,0.008,2240937000.0,41436,3.7110838,3.93004693,0.1051103
1.4,0.008,2240937000.0,41437,3.71109657,3.93002907,0.10517914
1.4,0.008,2240937000.0,41454,3.711477,3.93006218,0.10666592
1.4,0.008,2240937000.0,41453,3.71144557,3.93003233,0.10657016
1.4,0.008,2240937000.0,41452,3.71143168,3.9300444,0.10650261
1.4,0.008,2240937000.0,41451,3.71141508,3.93004956,0.10643115
1.4,0.008,2240937000.0,41450,3.7113812,3.9300633,0.10628205
1.4,0.008,2240937000.0,41449,3.71135804,3.93008346,0.10616935
1.4,0.008,2240937000.0,41448,3.71133243,3.93004292,0.10610756
1.4,0.008,2240937000.0,41447,3.71131598,3.93004789,0.1060369
1.4,0.008,2240937000.0,41446,3.71130844,3.93009775,0.10595697
1.4,0.008,2240937000.0,41445,3.71127059,3.93004339,0.10586008
1.4,0.008,2240937000.0,41444,3.71123694,3.93001282,0.10575616
1.4,0.008,2240937000.0,41443,3.71122584,3.93008197,0.10564272
1.4,0.008,2240937000.0,41442,3.71120911,3.93007093,0.1055869
1.4,0.008,2240937000.0,41441,3.71119508,3.93008677,0.10551504
1.4,0.008,2240937000.0,41440,3.71115679,3.93006892,0.10537989
1.4,0.008,2240937000.0,41439,3.71113388,3.93006156,0.10529572
1.4,0.008,2240937000.0,41438,3.71110955,3.93001657,0.10524347
1.4,0.008,2240937000.0,41337,3.70900947,3.93002358,0.0968472
1.4,0.008,2240937000.0,41175,3.70581633,3.93002155,0.08409483
1.4,0.008,2240937000.0,41336,3.70899317,3.93000946,0.09679621
1.4,0.008,2240937000.0,41334,3.70896208,3.93005731,0.0966242
1.4,0.008,2240937000.0,41232,3.70686447,3.93007275,0.08823004
1.4,0.008,2240937000.0,41231,3.70683836,3.93008986,0.08810867
1.4,0.008,2240937000.0,41230,3.70681332,3.93006009,0.08803839
1.4,0.008,2240937000.0,41229,3.70679242,3.93003495,0.08798003
1.4,0.008,2240937000.0,41228,3.70677716,3.93003452,0.08791954
1.4,0.008,2240937000.0,41227,3.70677039,3.93008262,0.08784443
1.4,0.008,2240937000.0,41226,3.70674015,3.93006554,0.08774069
1.4,0.008,2240937000.0,41233,3.70690028,3.93009151,0.08835436
1.4,0.008,2240937000.0,41225,3.70672085,3.93007447,0.0876547
1.4,0.008,2240937000.0,41223,3.70669149,3.93006669,0.08754522
1.4,0.008,2240937000.0,41222,3.70667168,3.9300419,0.08749086
1.4,0.008,2240937000.0,41221,3.70664555,3.93009173,0.08733664
1.4,0.008,2240937000.0,41220,3.70662091,3.93006388,0.08726607
1.4,0.008,2240937000.0,41219,3.70660425,3.93006161,0.0872018
1.4,0.008,2240937000.0,41218,3.70658758,3.93004981,0.08714701
1.4,0.008,2240937000.0,41217,3.70658547,3.93011372,0.08707473
1.4,0.008,2240937000.0,41224,3.70669984,3.93004217,0.08760306
1.4,0.008,2240937000.0,41216,3.70655601,3.93006842,0.08700231
1.4,0.008,2240937000.0,41234,3.70694036,3.93009633,0.08850963
1.4,0.008,2240937000.0,41236,3.70698023,3.93008696,0.08867822
1.4,0.008,2240937000.0,41252,3.70732493,3.93001046,0.09013138
1.4,0.008,2240937000.0,41251,3.70730658,3.93001277,0.09005574
1.4,0.008,2240937000.0,41250,3.70730696,3.93011205,0.08995809
1.4,0.008,2240937000.0,41249,3.70727778,3.9300813,0.08987225
1.4,0.008,2240937000.0,41248,3.70725565,3.93005883,0.08980635
1.4,0.008,2240937000.0,41247,3.70723624,3.93003578,0.08975184
1.4,0.008,2240937000.0,41246,3.70723117,3.93007479,0.08969266
1.4,0.008,2240937000.0,41235,3.70695686,3.93006599,0.08860582
1.4,0.008,2240937000.0,41245,3.70722331,3.93009285,0.08964324
1.4,0.008,2240937000.0,41243,3.70713177,3.93009204,0.08927842
1.4,0.008,2240937000.0,41242,3.70708912,3.93003977,0.0891603
1.4,0.008,2240937000.0,41241,3.70706502,3.93009796,0.08900588
1.4,0.008,2240937000.0,41240,3.70703371,3.93004279,0.08893591
1.4,0.008,2240937000.0,41239,3.707013,3.93003436,0.08886164
1.4,0.008,2240937000.0,41238,3.70699306,3.930008,0.08880834
1.4,0.008,2240937000.0,41237,3.70697913,3.93001122,0.08874947
1.4,0.008,2240937000.0,41244,3.70717016,3.93006077,0.08946301
1.4,0.008,2240937000.0,41253,3.70734879,3.93004632,0.09019088
1.4,0.008,2240937000.0,41215,3.7065368,3.93005946,0.08693455
1.4,0.008,2240937000.0,41213,3.70649924,3.93001646,0.08682749
1.4,0.008,2240937000.0,41192,3.70612688,3.93007293,0.08528389
1.4,0.008,2240937000.0,41191,3.70610436,3.93004426,0.08522258
1.4,0.008,2240937000.0,41190,3.70608247,3.93001628,0.08516311
1.4,0.008,2240937000.0,41189,3.70607217,3.93005305,0.08508525
1.4,0.008,2240937000.0,41188,3.70604392,3.93002487,0.08500051
1.4,0.008,2240937000.0,41187,3.70602872,3.9301034,0.08486131
1.4,0.008,2240937000.0,41186,3.706008,3.93007093,0.08481101
1.4,0.008,2240937000.0,41193,3.7061496,3.93005777,0.08538979
1.4,0.008,2240937000.0,41185,3.70598551,3.93002852,0.08476355
1.4,0.008,2240937000.0,41183,3.7059718,3.93010995,0.08462745
1.4,0.008,2240937000.0,41182,3.70594623,3.93008403,0.08455121
1.4,0.008,2240937000.0,41181,3.70593142,3.93008963,0.08448644
1.4,0.008,2240937000.0,41180,3.70592176,3.93009248,0.08444509
1.4,0.008,2240937000.0,41179,3.70590138,3.93004879,0.08440731
1.4,0.008,2240937000.0,41178,3.70588056,3.93008972,0.08428326
1.4,0.008,2240937000.0,41177,3.70585631,3.93005169,0.08422443
1.4,0.008,2240937000.0,41184,3.70597243,3.93004025,0.08469958
1.4,0.008,2240937000.0,41214,3.70651389,3.93001317,0.0868893
1.4,0.008,2240937000.0,41194,3.70616366,3.93006733,0.08543639
1.4,0.008,2240937000.0,41196,3.70619106,3.93008262,0.08553053
1.4,0.008,2240937000.0,41212,3.70649921,3.93008985,0.08675409
1.4,0.008,2240937000.0,41211,3.70646947,3.93004244,0.08668267
1.4,0.008,2240937000.0,41210,3.70645549,3.93006548,0.08660381
1.4,0.008,2240937000.0,41209,3.70644534,3.93007133,0.08655744
1.4,0.008,2240937000.0,41208,3.70642671,3.93004368,0.08651068
1.4,0.008,2240937000.0,41207,3.70640268,3.93007598,0.08638241
1.4,0.008,2240937000.0,41206,3.70637302,3.93002628,0.0863136
1.4,0.008,2240937000.0,41195,3.70617489,3.93006977,0.08547878
1.4,0.008,2240937000.0,41205,3.70635837,3.93004973,0.08623167
1.4,0.008,2240937000.0,41203,3.706331,3.93005149,0.0861206
1.4,0.008,2240937000.0,41202,3.7063083,3.93009688,0.08598454
1.4,0.008,2240937000.0,41201,3.70627962,3.9300334,0.08593344
1.4,0.008,2240937000.0,41200,3.70625806,3.93001388,0.08586683
1.4,0.008,2240937000.0,41199,3.70623978,3.93001642,0.08579123
1.4,0.008,2240937000.0,41198,3.70623985,3.93011487,0.08569316
1.4,0.008,2240937000.0,41197,3.70621403,3.93011095,0.08559396
1.4,0.008,2240937000.0,41204,3.70634846,3.93006633,0.08617551
1.4,0.008,2240937000.0,41254,3.70737858,3.93009101,0.09026521
1.4,0.008,2240937000.0,41255,3.70738188,3.93004212,0.0903272
1.4,0.008,2240937000.0,41256,3.70739553,3.93004644,0.09037739
1.4,0.008,2240937000.0,41313,3.7084963,3.93005686,0.09476411
1.4,0.008,2240937000.0,41312,3.70848058,3.93004972,0.09470846
1.4,0.008,2240937000.0,41311,3.70845884,3.93008699,0.09458435
1.4,0.008,2240937000.0,41310,3.70842924,3.93002994,0.09452313
1.4,0.008,2240937000.0,41309,3.70841412,3.93004636,0.09444632
1.4,0.008,2240937000.0,41308,3.70840589,3.93007112,0.09438873
1.4,0.008,2240937000.0,41307,3.7083969,3.93008555,0.09433839
1.4,0.008,2240937000.0,41314,3.70851111,3.93007565,0.09480449
1.4,0.008,2240937000.0,41306,3.70836571,3.9300452,0.09425412
1.4,0.008,2240937000.0,41304,3.70832227,3.93011048,0.09401529
1.4,0.008,2240937000.0,41303,3.70827578,3.93010352,0.09383637
1.4,0.008,2240937000.0,41302,3.70823774,3.93008131,0.09370658
1.4,0.008,2240937000.0,41301,3.70821309,3.93006089,0.09362851
1.4,0.008,2240937000.0,41300,3.7081899,3.93003307,0.09356368
1.4,0.008,2240937000.0,41299,3.70817493,3.93004846,0.0934885
1.4,0.008,2240937000.0,41298,3.70816956,3.93011306,0.09340253
1.4,0.008,2240937000.0,41305,3.7083416,3.93005582,0.09414715
1.4,0.008,2240937000.0,41297,3.70813788,3.93009184,0.09329717
1.4,0.008,2240937000.0,41315,3.7085272,3.93008921,0.09485518
1.4,0.008,2240937000.0,41317,3.70857366,3.93008064,0.09504933
1.4,0.008,2240937000.0,41333,3.70893811,3.9300095,0.09657627
1.4,0.008,2240937000.0,41332,3.70891979,3.92998736,0.0965252
1.4,0.008,2240937000.0,41331,3.70890766,3.92999863,0.09646549
1.4,0.008,2240937000.0,41330,3.70890929,3.93008244,0.09638827
1.4,0.008,2240937000.0,41329,3.70886047,3.93008479,0.09619091
1.4,0.008,2240937000.0,41328,3.70881382,3.9300686,0.09602071
1.4,0.008,2240937000.0,41327,3.70878824,3.93014017,0.09584702
1.4,0.008,2240937000.0,41316,3.70854938,3.93011066,0.09492231
1.4,0.008,2240937000.0,41326,3.70875476,3.93006768,0.09578575
1.4,0.008,2240937000.0,41324,3.70870963,3.93005347,0.09561964
1.4,0.008,2240937000.0,41323,3.70868827,3.93002738,0.09556039
1.4,0.008,2240937000.0,41322,3.70867965,3.9300866,0.09546679
1.4,0.008,2240937000.0,41321,3.70865589,3.93012837,0.09533014
1.4,0.008,2240937000.0,41320,3.70862746,3.93007936,0.09526554
1.4,0.008,2240937000.0,41319,3.70860767,3.93007082,0.095195
1.4,0.008,2240937000.0,41318,3.70859429,3.93008571,0.09512668
1.4,0.008,2240937000.0,41325,3.70872228,3.93000949,0.09571412
1.4,0.008,2240937000.0,41296,3.70811702,3.93009953,0.09320614
1.4,0.008,2240937000.0,41295,3.7081026,3.93009672,0.09315138
1.4,0.008,2240937000.0,41294,3.70808878,3.93007443,0.09311847
1.4,0.008,2240937000.0,41272,3.70769238,3.93009601,0.09151361
1.4,0.008,2240937000.0,41271,3.70766982,3.9300538,0.09146566
1.4,0.008,2240937000.0,41270,3.70765205,3.93004309,0.09140538
1.4,0.008,2240937000.0,41269,3.70764886,3.93011261,0.0913232
1.4,0.008,2240937000.0,41268,3.70761067,3.93005359,0.09122959
1.4,0.008,2240937000.0,41267,3.70759129,3.9300585,0.09114728
1.4,0.008,2240937000.0,41266,3.70757244,3.93003323,0.09109725
1.4,0.008,2240937000.0,41273,3.70770772,3.93004471,0.09162614
1.4,0.008,2240937000.0,41265,3.70755638,3.93002111,0.0910452
1.4,0.008,2240937000.0,41263,3.70751672,3.93002648,0.09088143
1.4,0.008,2240937000.0,41262,3.70750457,3.9300884,0.090771
1.4,0.008,2240937000.0,41261,3.70748681,3.93006417,0.09072432
1.4,0.008,2240937000.0,41260,3.70746879,3.9300412,0.09067527
1.4,0.008,2240937000.0,41259,3.70745475,3.93005947,0.09060092
1.4,0.008,2240937000.0,41258,3.7074377,3.93011328,0.09047905
1.4,0.008,2240937000.0,41257,3.7074116,3.93005454,0.09043352
1.4,0.008,2240937000.0,41264,3.70755135,3.93007175,0.09097453
1.4,0.008,2240937000.0,41274,3.70772161,3.93004828,0.09167806
1.4,0.008,2240937000.0,41275,3.70773185,3.93004129,0.09172592
1.4,0.008,2240937000.0,41276,3.7077519,3.93008366,0.09176365
1.4,0.008,2240937000.0,41293,3.70807466,3.93006183,0.09307469
1.4,0.008,2240937000.0,41292,3.70804017,3.93002183,0.09297688
1.4,0.008,2240937000.0,41291,3.70802352,3.93006902,0.09286321
1.4,0.008,2240937000.0,41290,3.70800084,3.93004206,0.09279953
1.4,0.008,2240937000.0,41289,3.70799081,3.93007285,0.09272873
1.4,0.008,2240937000.0,41288,3.7079859,3.93011757,0.09266444
1.4,0.008,2240937000.0,41287,3.70795863,3.93007972,0.09259335
1.4,0.008,2240937000.0,41286,3.70793477,3.9300434,0.09253433
1.4,0.008,2240937000.0,41285,3.70791209,3.93000828,0.09247881
1.4,0.008,2240937000.0,41284,3.7078945,3.93000649,0.09241033
1.4,0.008,2240937000.0,41283,3.70790008,3.93011538,0.09232384
1.4,0.008,2240937000.0,41282,3.70787097,3.93005498,0.09226794
1.4,0.008,2240937000.0,41281,3.70784802,3.93002787,0.09220336
1.4,0.008,2240937000.0,41280,3.70783851,3.93005992,0.09213338
1.4,0.008,2240937000.0,41279,3.70782283,3.93005946,0.0920712
1.4,0.008,2240937000.0,41278,3.70778963,3.93006422,0.09193379
1.4,0.008,2240937000.0,41277,3.70777036,3.93010359,0.09181747
1.4,0.008,2240937000.0,41335,3.70898457,3.93004358,0.09672775
1.4,0.008,2240937000.0,42139,3.73043641,3.92999457,0.18249886
1.4,0.008,2240937000.0,42535,3.7480351,3.92992533,0.25292404
1.4,0.008,2240937000.0,42141,3.73049877,3.92994009,0.18280256
1.4,0.008,2240937000.0,43002,3.7908218,3.92963256,0.42432134
1.4,0.008,2240937000.0,43001,3.79069247,3.92962091,0.42381572
1.4,0.008,2240937000.0,43000,3.79058088,3.92972492,0.42326543
1.4,0.008,2240937000.0,42999,3.79035511,3.92964411,0.42244328
1.4,0.008,2240937000.0,42998,3.79017579,3.92970937,0.42166083
1.4,0.008,2240937000.0,42997,3.78995912,3.9296764,0.42082722
1.4,0.008,2240937000.0,42996,3.78965248,3.92969444,0.41958281
1.4,0.008,2240937000.0,43003,3.79098231,3.92969874,0.42489711
1.4,0.008,2240937000.0,42995,3.78939066,3.92966358,0.41856652
1.4,0.008,2240937000.0,42993,3.78895915,3.92972051,0.41678378
1.4,0.008,2240937000.0,42992,3.78881189,3.92966732,0.41624803
1.4,0.008,2240937000.0,42991,3.78870122,3.92968219,0.41579052
1.4,0.008,2240937000.0,42990,3.78855989,3.92969697,0.41521052
1.4,0.008,2240937000.0,42989,3.78833643,3.9296592,0.41435454
1.4,0.008,2240937000.0,42988,3.78816375,3.92969647,0.41362665
1.4,0.008,2240937000.0,42987,3.78802887,3.92967832,0.41310537
1.4,0.008,2240937000.0,42994,3.78916327,3.92971386,0.4176068
1.4,0.008,2240937000.0,42986,3.78792662,3.92965557,0.41271919
1.4,0.008,2240937000.0,43004,3.79120868,3.92969533,0.42580587
1.4,0.008,2240937000.0,43006,3.79142062,3.9296195,0.42672932
1.4,0.008,2240937000.0,43022,3.79427658,3.92967358,0.43809768
1.4,0.008,2240937000.0,43021,3.79410503,3.92963174,0.4374534
1.4,0.008,2240937000.0,43020,3.7939738,3.92963345,0.43692684
1.4,0.008,2240937000.0,43019,3.79382187,3.92965032,0.43630233
1.4,0.008,2240937000.0,43018,3.79358459,3.92965387,0.43534975
1.4,0.008,2240937000.0,43017,3.79339655,3.92963763,0.43461395
1.4,0.008,2240937000.0,43016,3.79324248,3.92958557,0.43404982
1.4,0.008,2240937000.0,43005,3.79131314,3.92964381,0.42627517
1.4,0.008,2240937000.0,43015,3.79310241,3.92970051,0.43337467
1.4,0.008,2240937000.0,43013,3.79252355,3.92968736,0.43107261
1.4,0.008,2240937000.0,43012,3.79233135,3.92962309,0.43036818
1.4,0.008,2240937000.0,43011,3.79218101,3.92964247,0.42974752
1.4,0.008,2240937000.0,43010,3.7920686,3.92964668,0.42929375
1.4,0.008,2240937000.0,43009,3.79196471,3.92970532,0.4288196
1.4,0.008,2240937000.0,43008,3.7917464,3.92964303,0.42800874
1.4,0.008,2240937000.0,43007,3.79156552,3.92963804,0.42729031
1.4,0.008,2240937000.0,43014,3.79276042,3.92963474,0.43207261
1.4,0.008,2240937000.0,43023,3.79449175,3.9296806,0.43895125
1.4,0.008,2240937000.0,42985,3.78782996,3.92968787,0.41230029
1.4,0.008,2240937000.0,42983,3.78746052,3.92968712,0.41082349
1.4,0.008,2240937000.0,42962,3.78441329,3.92966725,0.39865629
1.4,0.008,2240937000.0,42961,3.78432434,3.92973397,0.39823383
1.4,0.008,2240937000.0,42960,3.78413614,3.92972035,0.39749475
1.4,0.008,2240937000.0,42959,3.78397964,3.9297353,0.39685391
1.4,0.008,2240937000.0,42958,3.78384805,3.92969053,0.39637238
1.4,0.008,2240937000.0,42957,3.78374452,3.92974072,0.39590815
1.4,0.008,2240937000.0,42956,3.78364945,3.92971633,0.39555233
1.4,0.008,2240937000.0,42963,3.7845115,3.92968488,0.39903142
1.4,0.008,2240937000.0,42955,3.78347345,3.92977225,0.39479253
1.4,0.008,2240937000.0,42953,3.78319847,3.9296945,0.39377051
1.4,0.008,2240937000.0,42952,3.78306255,3.92967844,0.39324298
1.4,0.008,2240937000.0,42951,3.78298872,3.92977009,0.39285604
1.4,0.008,2240937000.0,42950,3.78281276,3.92972111,0.39220131
1.4,0.008,2240937000.0,42949,3.78267819,3.92975355,0.39163066
1.4,0.008,2240937000.0,42948,3.78256627,3.92970787,0.39122874
1.4,0.008,2240937000.0,42947,3.78248122,3.92971895,0.39087753
1.4,0.008,2240937000.0,42954,3.78332332,3.9297206,0.39424376
1.4,0.008,2240937000.0,42984,3.78761905,3.92964946,0.41149519
1.4,0.008,2240937000.0,42964,3.78463728,3.92971342,0.39950594
1.4,0.008,2240937000.0,42966,3.78500429,3.92972527,0.40096188
1.4,0.008,2240937000.0,42982,3.78733634,3.92967641,0.41033756
1.4,0.008,2240937000.0,42981,3.7872261,3.92976123,0.40981186
1.4,0.008,2240937000.0,42980,3.78700271,3.92970808,0.40897158
1.4,0.008,2240937000.0,42979,3.78680764,3.92970811,0.40819139
1.4,0.008,2240937000.0,42978,3.78664227,3.92965653,0.40758158
1.4,0.008,2240937000.0,42977,3.78652184,3.92968936,0.40706708
1.4,0.008,2240937000.0,42976,3.78643249,3.92968262,0.40671648
1.4,0.008,2240937000.0,42965,3.78480635,3.92970934,0.40018618
1.4,0.008,2240937000.0,42975,3.7863418,3.92968816,0.40634825
1.4,0.008,2240937000.0,42973,3.78600773,3.9296538,0.40504654
1.4,0.008,2240937000.0,42972,3.78588523,3.92964387,0.40456653
1.4,0.008,2240937000.0,42971,3.78579033,3.92965987,0.404171
1.4,0.008,2240937000.0,42970,3.78569324,3.92974271,0.40369984
