initial_mass,initial_Z,blue_loop_start_age,blue_loop_end_age,calculated_blue_loop_duration,instability_start_age,instability_end_age,calculated_instability_duration
7.5,0.0185,49290670.57847216,51307042.597409,2016372.0189,49290670.57847216,51307042.597409,2016372.0189
7.5,0.019,49491932.12883783,51502430.97217912,2010498.8433,49491932.12883783,51502430.97217912,2010498.8433
7.5,0.0195,49694742.16423077,51684030.811971456,1989288.6477,49694742.16423077,51684030.811971456,1989288.6477
7.5,0.02,49894859.87733708,51882101.81098583,1987241.9336,49894859.87733708,51882101.81098583,1987241.9336
8.0,0.0015,36036079.8051245,37987488.14740926,1951408.3423,36036079.8051245,37987488.14740926,1951408.3423
8.0,0.002,36650889.72175316,38248645.38509396,1597755.6633,36650889.72175316,38248645.38509396,1597755.6633
8.0,0.0025,37160576.62313268,38508519.254148684,1347942.631,37160576.62313268,38508519.254148684,1347942.631
8.0,0.003,37649368.74642188,38765811.32543241,1116442.579,37649368.74642188,38765811.32543241,1116442.579
8.0,0.0035,38078259.12220103,39018171.651608594,939912.5294,38078259.12220103,39018171.651608594,939912.5294
8.0,0.004,38445351.73821655,39296637.352498405,851285.6143,38445351.73821655,39296637.352498405,851285.6143
8.0,0.0045,38663648.76176198,39554120.00918005,890471.2474,38663648.76176198,39554120.00918005,890471.2474
8.0,0.005,38866768.60062106,39819723.1750588,952954.5744,38866768.60062106,39819723.1750588,952954.5744
8.0,0.0055,39036950.1518097,40059511.51241947,1022561.3606,39036950.1518097,40059511.51241947,1022561.3606
8.0,0.006,39220963.40094584,40363374.34956005,1142410.9486,39220963.40094584,40363374.34956005,1142410.9486
8.0,0.0065,39375641.89042019,40593855.676504254,1218213.7861,39375641.89042019,40593855.676504254,1218213.7861
8.0,0.007,39552770.96979263,40805140.757139415,1252369.7873,39552770.96979263,40805140.757139415,1252369.7873
8.0,0.0075,39717600.79772096,41007646.08351275,1290045.2858,39717600.79772096,41007646.08351275,1290045.2858
8.0,0.008,39889923.86450336,41222721.51736564,1332797.6529,39889923.86450336,41222721.51736564,1332797.6529
8.0,0.0085,40078268.489912175,41416919.71118073,1338651.2213,40078268.489912175,41416919.71118073,1338651.2213
8.0,0.009,40254471.80757323,41684739.7725021,1430267.9649,40254471.80757323,41684739.7725021,1430267.9649
8.0,0.0095,40440918.51292104,41888991.1899431,1448072.677,40440918.51292104,41888991.1899431,1448072.677
8.0,0.01,40626760.2495149,42109847.545898005,1483087.2964,40626760.2495149,42109847.545898005,1483087.2964
8.0,0.0105,40768214.50836928,42242359.083768114,1474144.5754,40768214.50836928,42242359.083768114,1474144.5754
8.0,0.011,40897903.88256899,42455186.80932996,1557282.9268,40897903.88256899,42455186.80932996,1557282.9268
8.0,0.0115,41031576.09765136,42603625.1394106,1572049.0418,41031576.09765136,42603625.1394106,1572049.0418
8.0,0.012,41168117.08895694,42757702.50401208,1589585.4151,41168117.08895694,42757702.50401208,1589585.4151
8.0,0.0125,41302282.04302225,42935630.213657945,1633348.1706,41302282.04302225,42935630.213657945,1633348.1706
8.0,0.013,41431743.07310542,43097199.164055385,1665456.0909,41431743.07310542,43097199.164055385,1665456.0909
8.0,0.0135,41573253.44678054,43214551.90780974,1641298.461,41573253.44678054,43214551.90780974,1641298.461
8.0,0.014,41706871.57915001,43389042.08011044,1682170.501,41706871.57915001,43389042.08011044,1682170.501
8.0,0.0145,41860789.790124826,43525322.83271958,1664533.0426,41860789.790124826,43525322.83271958,1664533.0426
8.0,0.015,41987822.588633694,43695152.45846051,1707329.8698,41987822.588633694,43695152.45846051,1707329.8698
8.0,0.0155,42148666.63615457,43804702.66406681,1656036.0279,42148666.63615457,43804702.66406681,1656036.0279
8.0,0.016,42290499.70551228,43983807.21746493,1693307.512,42290499.70551228,43983807.21746493,1693307.512
8.0,0.0165,42435900.553824335,44141584.19639111,1705683.6426,42435900.553824335,44141584.19639111,1705683.6426
8.0,0.017,42599740.37315989,44278243.49684899,1678503.1237,42599740.37315989,44278243.49684899,1678503.1237
8.0,0.0175,42738749.77590156,44430115.17705114,1691365.4011,42738749.77590156,44430115.17705114,1691365.4011
8.0,0.018,42883927.30582175,44592060.006113045,1708132.7003,42883927.30582175,44592060.006113045,1708132.7003
8.0,0.0185,43044205.37723054,44738452.29212675,1694246.9149,43044205.37723054,44738452.29212675,1694246.9149
8.0,0.019,43198639.04207424,44891646.23587351,1693007.1938,43198639.04207424,44891646.23587351,1693007.1938
8.0,0.0195,43355284.010386,45038950.95876812,1683666.9484,43355284.010386,45038950.95876812,1683666.9484
8.0,0.02,43509597.98660553,45188081.13947296,1678483.1529,43509597.98660553,45188081.13947296,1678483.1529
8.5,0.0015,32320496.45391942,34021051.5731506,1700555.1192,32320496.45391942,34021051.5731506,1700555.1192
8.5,0.002,32842933.564929888,34260133.61762669,1417200.0527,32842933.564929888,34260133.61762669,1417200.0527
8.5,0.0025,33294196.39885518,34489206.87045014,1195010.4716,33294196.39885518,34489206.87045014,1195010.4716
8.5,0.003,33735989.49301489,34675805.79689014,939816.3039,33735989.49301489,34675805.79689014,939816.3039
8.5,0.0035,34102665.57779759,34855722.636811465,753057.059,34102665.57779759,34855722.636811465,753057.059
8.5,0.004,34431778.434496254,35085975.245084055,654196.8106,34431778.434496254,35085975.245084055,654196.8106
8.5,0.0045,34604389.460983075,35283982.396034025,679592.9351,34604389.460983075,35283982.396034025,679592.9351
8.5,0.005,34751223.173355594,35523011.13259837,771787.9592,34751223.173355594,35523011.13259837,771787.9592
8.5,0.0055,34900381.64956265,35723541.56772653,823159.9182,34900381.64956265,35723541.56772653,823159.9182
8.5,0.006,35013626.53710165,35918694.73718891,905068.2001,35013626.53710165,35918694.73718891,905068.2001
8.5,0.0065,35147034.33780182,36143294.95137144,996260.6136,35147034.33780182,36143294.95137144,996260.6136
8.5,0.007,35287187.14887209,36311167.27480855,1023980.1259,35287187.14887209,36311167.27480855,1023980.1259
8.5,0.0075,35403105.19397179,36491280.66525018,1088175.4713,35403105.19397179,36491280.66525018,1088175.4713
8.5,0.008,35565178.84712991,36661965.27923185,1096786.4321,35565178.84712991,36661965.27923185,1096786.4321
8.5,0.0085,35687640.3749334,36853032.67914302,1165392.3042,35687640.3749334,36853032.67914302,1165392.3042
8.5,0.009,35834713.31542221,37033372.46721569,1198659.1518,35834713.31542221,37033372.46721569,1198659.1518
8.5,0.0095,35981021.43785565,37211723.16231409,1230701.7245,35981021.43785565,37211723.16231409,1230701.7245
8.5,0.01,36135467.15064984,37400590.3534316,1265123.2028,36135467.15064984,37400590.3534316,1265123.2028
8.5,0.0105,36241636.71286914,37512589.95323484,1270953.2404,36241636.71286914,37512589.95323484,1270953.2404
8.5,0.011,36338268.47375578,37635195.2825042,1296926.8087,36338268.47375578,37635195.2825042,1296926.8087
8.5,0.0115,36447762.00503644,37773862.043380365,1326100.0383,36447762.00503644,37773862.043380365,1326100.0383
8.5,0.012,36562914.43777042,37925105.0937608,1362190.656,36562914.43777042,37925105.0937608,1362190.656
8.5,0.0125,36666334.32993396,38035619.45544701,1369285.1255,36666334.32993396,38035619.45544701,1369285.1255
8.5,0.0135,36885336.37356738,38279485.107384,1394148.7338,36885336.37356738,38279485.107384,1394148.7338
8.5,0.014,36994602.70615441,38405881.24437034,1411278.5382,36994602.70615441,38405881.24437034,1411278.5382
8.5,0.0145,37116909.95705192,38527237.77090874,1410327.8139,37116909.95705192,38527237.77090874,1410327.8139
8.5,0.015,37235746.79118176,38649959.5373096,1414212.7461,37235746.79118176,38649959.5373096,1414212.7461
8.5,0.0155,37343282.80448897,38784846.42739309,1441563.6229,37343282.80448897,38784846.42739309,1441563.6229
8.5,0.016,37468728.985957205,38872719.76469708,1403990.7787,37468728.985957205,38872719.76469708,1403990.7787
8.5,0.0165,37580777.96617687,38999660.41675263,1418882.4506,37580777.96617687,38999660.41675263,1418882.4506
8.5,0.017,37709159.263804406,39109374.97468882,1400215.7109,37709159.263804406,39109374.97468882,1400215.7109
8.5,0.0175,37813987.434797205,39229104.74192673,1415117.3071,37813987.434797205,39229104.74192673,1415117.3071
8.5,0.018,37940535.2986633,39361293.890370905,1420758.5917,37940535.2986633,39361293.890370905,1420758.5917
8.5,0.0185,38058087.62760821,39473061.65613493,1414974.0285,38058087.62760821,39473061.65613493,1414974.0285
8.5,0.019,38190796.5079984,39594740.73962482,1403944.2316,38190796.5079984,39594740.73962482,1403944.2316
8.5,0.0195,38303902.26063807,39714579.77595031,1410677.5153,38303902.26063807,39714579.77595031,1410677.5153
8.5,0.02,38432977.1765142,39824052.32240726,1391075.1459,38432977.1765142,39824052.32240726,1391075.1459
9.0,0.0015,29249316.59603366,30767559.49994059,1518242.9039,29249316.59603366,30767559.49994059,1518242.9039
9.0,0.002,29707634.28037247,30966910.708493028,1259276.4281,29707634.28037247,30966910.708493028,1259276.4281
9.0,0.0025,30093796.443544693,31136110.03322592,1042313.5897,30093796.443544693,31136110.03322592,1042313.5897
9.0,0.003,30459913.71877351,31294569.763960715,834656.0452,30459913.71877351,31294569.763960715,834656.0452
9.0,0.0035,30829611.323032063,31438265.61323681,608654.2902,30829611.323032063,31438265.61323681,608654.2902
9.0,0.0055,31566659.74451962,32122723.764688756,556064.0202,31566659.74451962,32122723.764688756,556064.0202
9.0,0.006,31632026.17272009,32310663.43194804,678637.2592,31632026.17272009,32310663.43194804,678637.2592
9.0,0.0065,31720225.513284523,32510979.368327208,790753.855,31720225.513284523,32510979.368327208,790753.855
9.0,0.007,31819866.08438853,32652544.62360863,832678.5392,31819866.08438853,32652544.62360863,832678.5392
9.0,0.0075,31898628.26321748,32806135.15845112,907506.8952,31898628.26321748,32806135.15845112,907506.8952
9.0,0.008,32022290.793381948,32955247.900888216,932957.1075,32022290.793381948,32955247.900888216,932957.1075
9.0,0.0085,32126138.07729664,33072979.968081363,946841.8908,32126138.07729664,33072979.968081363,946841.8908
9.0,0.009,32233133.030203305,33236039.31401534,1002906.2838,32233133.030203305,33236039.31401534,1002906.2838
9.0,0.0095,32356168.66491068,33365399.710823946,1009231.0459,32356168.66491068,33365399.710823946,1009231.0459
9.0,0.01,32456296.71797764,33514725.38748974,1058428.6695,32456296.71797764,33514725.38748974,1058428.6695
9.0,0.011,32637767.145804428,33718231.08079872,1080463.935,32637767.145804428,33718231.08079872,1080463.935
9.0,0.0115,32707466.42684932,33836891.62689499,1129425.2,32707466.42684932,33836891.62689499,1129425.2
9.0,0.012,32806155.23082199,33951045.68166532,1144890.4508,32806155.23082199,33951045.68166532,1144890.4508
9.0,0.0125,32892014.872892547,34041397.67102946,1149382.7981,32892014.872892547,34041397.67102946,1149382.7981
9.0,0.013,32981610.1444564,34145315.39486903,1163705.2504,32981610.1444564,34145315.39486903,1163705.2504
9.0,0.0135,33075720.49732871,34237026.42318282,1161305.9259,33075720.49732871,34237026.42318282,1161305.9259
9.0,0.014,33161793.226886712,34332042.37150961,1170249.1446,33161793.226886712,34332042.37150961,1170249.1446
9.0,0.0145,33242767.56061069,34439006.11885165,1196238.5582,33242767.56061069,34439006.11885165,1196238.5582
9.0,0.015,33350825.1328187,34545208.52737074,1194383.3946,33350825.1328187,34545208.52737074,1194383.3946
9.0,0.0155,33440885.73679977,34630930.84011336,1190045.1033,33440885.73679977,34630930.84011336,1190045.1033
9.0,0.016,33533089.35347049,34727870.4155556,1194781.0621,33533089.35347049,34727870.4155556,1194781.0621
9.0,0.0165,33646290.75485205,34815156.88889849,1168866.134,33646290.75485205,34815156.88889849,1168866.134
9.0,0.017,33715289.18642909,34926039.17749849,1210749.9911,33715289.18642909,34926039.17749849,1210749.9911
9.0,0.0175,33835211.91635046,35017784.3525643,1182572.4362,33835211.91635046,35017784.3525643,1182572.4362
9.0,0.018,33928291.30189062,35101113.78723284,1172822.4853,33928291.30189062,35101113.78723284,1172822.4853
9.0,0.0185,34024273.38698507,35200820.42715339,1176547.0402,34024273.38698507,35200820.42715339,1176547.0402
9.0,0.019,34124951.2991053,35291877.6506582,1166926.3516,34124951.2991053,35291877.6506582,1166926.3516
9.0,0.0195,34235595.526115686,35394896.739473745,1159301.2134,34235595.526115686,35394896.739473745,1159301.2134
9.0,0.02,34321544.883464605,35486179.39325042,1164634.5098,34321544.883464605,35486179.39325042,1164634.5098
9.5,0.0015,26674127.0989013,28037952.274273947,1363825.1754,26674127.0989013,28037952.274273947,1363825.1754
9.5,0.002,27077937.723503005,28200796.41398792,1122858.6905,27077937.723503005,28200796.41398792,1122858.6905
9.5,0.0025,27429825.467654664,28342088.82558588,912263.3579,27429825.467654664,28342088.82558588,912263.3579
9.5,0.003,27781249.552673727,28459329.66172464,678080.1091,27781249.552673727,28459329.66172464,678080.1091
9.5,0.007,28934921.39706343,29578717.47269089,643796.0756,28934921.39706343,29578717.47269089,643796.0756
9.5,0.0075,29031407.83296082,29712525.28545577,681117.4525,29031407.83296082,29712525.28545577,681117.4525
9.5,0.008,29106925.577387396,29860091.33515203,753165.7578,29106925.577387396,29860091.33515203,753165.7578
9.5,0.0085,29186489.73671339,29963954.220710285,777464.484,29186489.73671339,29963954.220710285,777464.484
9.5,0.009,29266067.60519287,30066240.568666358,800172.9635,29266067.60519287,30066240.568666358,800172.9635
9.5,0.0095,29360405.782016054,30201320.296797868,840914.5148,29360405.782016054,30201320.296797868,840914.5148
9.5,0.01,29461654.10792698,30303022.25157508,841368.1436,29461654.10792698,30303022.25157508,841368.1436
9.5,0.0105,29509971.92246032,30403727.11224072,893755.1898,29509971.92246032,30403727.11224072,893755.1898
9.5,0.011,29578775.704653367,30478627.526994336,899851.8223,29578775.704653367,30478627.526994336,899851.8223
9.5,0.0115,29646637.826045644,30558663.45037821,912025.6243,29646637.826045644,30558663.45037821,912025.6243
9.5,0.012,29730474.86310119,30653908.10024385,923433.2371,29730474.86310119,30653908.10024385,923433.2371
9.5,0.0125,29794846.216048744,30741532.398548447,946686.1825,29794846.216048744,30741532.398548447,946686.1825
9.5,0.013,29866214.12082295,30818984.429202806,952770.3084,29866214.12082295,30818984.429202806,952770.3084
9.5,0.0135,29941204.780731115,30913372.93348529,972168.1528,29941204.780731115,30913372.93348529,972168.1528
9.5,0.014,30028643.68206076,30976728.82835929,948085.1463,30028643.68206076,30976728.82835929,948085.1463
9.5,0.0145,30083153.642097093,31065607.33061909,982453.6885,30083153.642097093,31065607.33061909,982453.6885
9.5,0.015,30174758.77605537,31140606.333942533,965847.5579,30174758.77605537,31140606.333942533,965847.5579
9.5,0.0155,30252664.744545195,31228922.156482857,976257.4119,30252664.744545195,31228922.156482857,976257.4119
9.5,0.016,30325281.76241181,31292508.63091185,967226.8685,30325281.76241181,31292508.63091185,967226.8685
9.5,0.0165,30416543.785381265,31375452.906859543,958909.1215,30416543.785381265,31375452.906859543,958909.1215
9.5,0.017,30465552.86675587,31460199.178209424,994646.3115,30465552.86675587,31460199.178209424,994646.3115
9.5,0.0175,30584308.322995875,31523462.401306644,939154.0783,30584308.322995875,31523462.401306644,939154.0783
9.5,0.018,30642426.791320343,31597123.44490872,954696.6536,30642426.791320343,31597123.44490872,954696.6536
9.5,0.0185,30707600.40862537,31688989.88606572,981389.4774,30707600.40862537,31688989.88606572,981389.4774
9.5,0.019,30813115.57368313,31753375.61520245,940260.0415,30813115.57368313,31753375.61520245,940260.0415
9.5,0.0195,30864525.044990912,31824191.344945904,959666.3,30864525.044990912,31824191.344945904,959666.3
9.5,0.02,30963872.235940795,31905726.68699843,941854.4511,30963872.235940795,31905726.68699843,941854.4511
10.0,0.0015,24506046.46190843,25731927.386613887,1225880.9247,24506046.46190843,25731927.386613887,1225880.9247
10.0,0.002,24863156.0495838,25863440.74441853,1000284.6948,24863156.0495838,25863440.74441853,1000284.6948
10.0,0.0025,25184579.90904918,25978741.40609669,794161.497,25184579.90904918,25978741.40609669,794161.497
10.0,0.003,25560924.9016382,26054926.709997278,494001.8084,25560924.9016382,26054926.709997278,494001.8084
10.0,0.0085,26800596.02722125,27331265.217387807,530669.1902,26800596.02722125,27331265.217387807,530669.1902
10.0,0.009,26882657.78702214,27435989.769857418,553331.9828,26882657.78702214,27435989.769857418,553331.9828
10.0,0.0095,26931108.956072178,27544674.438966684,613565.4829,26931108.956072178,27544674.438966684,613565.4829
10.0,0.01,26999851.059670933,27624651.316302888,624800.2566,26999851.059670933,27624651.316302888,624800.2566
10.0,0.0105,27039955.315539367,27704710.83907845,664755.5235,27039955.315539367,27704710.83907845,664755.5235
10.0,0.011,27067958.777413294,27764892.799738303,696934.0223,27067958.777413294,27764892.799738303,696934.0223
10.0,0.0115,27153491.61096372,27838497.37109096,685005.7601,27153491.61096372,27838497.37109096,685005.7601
10.0,0.012,27181581.908572685,27906344.933444288,724763.0249,27181581.908572685,27906344.933444288,724763.0249
10.0,0.0125,27230779.715474963,27978717.500522267,747937.785,27230779.715474963,27978717.500522267,747937.785
10.0,0.013,27286523.281359702,28051465.54243771,764942.2611,27286523.281359702,28051465.54243771,764942.2611
10.0,0.0135,27341845.73611785,28125910.819173485,784065.0831,27341845.73611785,28125910.819173485,784065.0831
10.0,0.014,27413596.778765924,28181962.228005044,768365.4492,27413596.778765924,28181962.228005044,768365.4492
10.0,0.0145,27460650.032909863,28236000.28503449,775350.2521,27460650.032909863,28236000.28503449,775350.2521
10.0,0.015,27545084.02241968,28307184.677676298,762100.6553,27545084.02241968,28307184.677676298,762100.6553
10.0,0.0155,27623356.84522426,28378952.01967371,755595.1744,27623356.84522426,28378952.01967371,755595.1744
10.0,0.016,27649160.67054862,28443253.05957238,794092.389,27649160.67054862,28443253.05957238,794092.389
10.0,0.0165,27722498.913508657,28509255.467089333,786756.5536,27722498.913508657,28509255.467089333,786756.5536
10.0,0.017,27795407.635497823,28563078.448495507,767670.813,27795407.635497823,28563078.448495507,767670.813
10.0,0.0175,27855100.831196822,28628053.21399904,772952.3828,27855100.831196822,28628053.21399904,772952.3828
10.0,0.018,27916912.082861707,28694358.11532209,777446.0325,27916912.082861707,28694358.11532209,777446.0325
10.0,0.0185,27973231.745572828,28749997.150672223,776765.4051,27973231.745572828,28749997.150672223,776765.4051
10.0,0.019,28049905.948596884,28810426.7036214,760520.755,28049905.948596884,28810426.7036214,760520.755
10.0,0.0195,28110125.995725174,28876885.577664964,766759.5819,28110125.995725174,28876885.577664964,766759.5819
10.0,0.02,28177733.30755864,28927144.82348043,749411.5159,28177733.30755864,28927144.82348043,749411.5159
10.5,0.0015,22651816.88157849,23758639.930065144,1106823.0485,22651816.88157849,23758639.930065144,1106823.0485
10.5,0.002,22983275.774801377,23869465.77039581,886189.9956,22983275.774801377,23869465.77039581,886189.9956
10.5,0.0025,23284245.381566297,23951447.059346844,667201.6778,23284245.381566297,23951447.059346844,667201.6778
10.5,0.0135,25235200.871708974,25747706.527338408,512505.6556,25235200.871708974,25747706.527338408,512505.6556
10.5,0.014,25286755.12066052,25813179.838779893,526424.7181,25286755.12066052,25813179.838779893,526424.7181
10.5,0.0145,25357785.17229371,25864236.376127444,506451.2038,25357785.17229371,25864236.376127444,506451.2038
10.5,0.015,25406749.193211094,25915959.98029549,509210.7871,25406749.193211094,25915959.98029549,509210.7871
10.5,0.0155,25450323.70805208,25968147.00385621,517823.2958,25450323.70805208,25968147.00385621,517823.2958
10.5,0.016,25474307.23205327,26024934.69594336,550627.4639,25474307.23205327,26024934.69594336,550627.4639
10.5,0.0165,25525275.985565502,26078501.706739333,553225.7212,25525275.985565502,26078501.706739333,553225.7212
10.5,0.017,25574967.14396616,26127582.08462981,552614.9407,25574967.14396616,26127582.08462981,552614.9407
10.5,0.0175,25637526.59771111,26182742.590074547,545215.9924,25637526.59771111,26182742.590074547,545215.9924
10.5,0.018,25675598.89905327,26236299.529340923,560700.6303,25675598.89905327,26236299.529340923,560700.6303
10.5,0.0185,25722274.85832333,26279633.462162927,557358.6038,25722274.85832333,26279633.462162927,557358.6038
10.5,0.019,25806679.862379957,26331253.859344624,524573.997,25806679.862379957,26331253.859344624,524573.997
10.5,0.0195,25865632.02839635,26377041.109439,511409.081,25865632.02839635,26377041.109439,511409.081
10.5,0.02,25876329.077508725,26429556.19544985,553227.1179,25876329.077508725,26429556.19544985,553227.1179
