initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.003,6.0,2,1935502.5309975594,66394363.10224131,68329865.63323887,66394363.10224131,68329865.63323887,1935502.5309975594,1935502.5309975594,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0030
0.0035,6.0,2,1788578.49443084,67338887.1332755,69127465.62770633,67338887.1332755,69127465.62770633,1788578.49443084,1788578.49443084,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0035
0.004,6.0,2,1919974.4313361645,68098773.82791862,70018748.25925478,68098773.82791862,70018748.25925478,1919974.4313361645,1919974.4313361645,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0040
0.0045,6.0,2,1940675.2574707568,68691913.57006367,70632588.82753442,68691913.57006367,70632588.82753442,1940675.2574707568,1940675.2574707568,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0045
0.005,6.0,2,2247754.672407046,69127268.11532582,71375022.78773287,69127268.11532582,71375022.78773287,2247754.672407046,2247754.672407046,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0050
0.0055,6.0,2,2399603.127789423,69614087.31143554,72013690.43922496,69614087.31143554,72013690.43922496,2399603.127789423,2399603.127789423,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0055
0.006,6.0,2,2498767.3116300106,70069898.71754004,72568666.02917005,70069898.71754004,72568666.02917005,2498767.3116300106,2498767.3116300106,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0060
0.0065,6.0,2,2596366.7066131085,70560235.63994026,73156602.34655337,70560235.63994026,73156602.34655337,2596366.7066131085,2596366.7066131085,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0065
0.007,6.0,2,2731765.6682284176,71042419.42801256,73774185.09624098,71042419.42801256,73774185.09624098,2731765.6682284176,2731765.6682284176,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0070
0.0075,6.0,2,2885205.204475254,71544955.87938967,74430161.08386493,71544955.87938967,74430161.08386493,2885205.204475254,2885205.204475254,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0075
0.008,6.0,2,2902727.9302553535,72055416.60960704,74958144.5398624,72055416.60960704,74958144.5398624,2902727.9302553535,2902727.9302553535,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0080
0.0085,6.0,2,3031018.0375142097,72575070.91392039,75606088.9514346,72575070.91392039,75606088.9514346,3031018.0375142097,3031018.0375142097,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0085
0.009,6.0,2,3040916.0551546067,73091843.53574644,76132759.59090105,73091843.53574644,76132759.59090105,3040916.0551546067,3040916.0551546067,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0090
0.0095,6.0,2,3081213.571732506,73641764.53214337,76722978.10387588,73641764.53214337,76722978.10387588,3081213.571732506,3081213.571732506,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0095
0.01,6.0,2,3150980.539423391,74153323.39820102,77304303.93762441,74153323.39820102,77304303.93762441,3150980.539423391,3150980.539423391,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0100
0.0105,6.0,2,3179999.018872291,74581274.62304185,77761273.64191414,74581274.62304185,77761273.64191414,3179999.018872291,3179999.018872291,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0105
0.011,6.0,2,3233823.4599799365,74967914.66799578,78201738.12797572,74967914.66799578,78201738.12797572,3233823.4599799365,3233823.4599799365,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0110
0.0115,6.0,2,3311737.5111612827,75334634.90222426,78646372.41338554,75334634.90222426,78646372.41338554,3311737.5111612827,3311737.5111612827,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0115
0.012,6.0,2,3326088.3298436254,75761028.06119202,79087116.39103565,75761028.06119202,79087116.39103565,3326088.3298436254,3326088.3298436254,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0120
0.0125,6.0,2,3349140.5947803855,76145612.40892184,79494753.00370222,76145612.40892184,79494753.00370222,3349140.5947803855,3349140.5947803855,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0125
0.013,6.0,2,3394888.231240049,76537241.32531953,79932129.55655958,76537241.32531953,79932129.55655958,3394888.231240049,3394888.231240049,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0130
0.0135,6.0,2,3398028.9356763065,76955723.90257175,80353752.83824806,76955723.90257175,80353752.83824806,3398028.9356763065,3398028.9356763065,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0135
0.014,6.0,2,3422012.501230702,77359777.40819292,80781789.90942362,77359777.40819292,80781789.90942362,3422012.501230702,3422012.501230702,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0140
0.0145,6.0,2,3435520.539797917,77775259.92427228,81210780.4640702,77775259.92427228,81210780.4640702,3435520.539797917,3435520.539797917,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0145
0.015,6.0,2,3424465.0865166336,78215803.71141595,81640268.79793258,78215803.71141595,81640268.79793258,3424465.0865166336,3424465.0865166336,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0150
0.0155,6.0,2,3401871.5132433325,78616724.45323932,82018595.96648265,78616724.45323932,82018595.96648265,3401871.5132433325,3401871.5132433325,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0155
0.016,6.0,2,3388629.7037209272,79043284.60640027,82431914.3101212,79043284.60640027,82431914.3101212,3388629.7037209272,3388629.7037209272,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0160
0.0165,6.0,2,3319277.550580144,79483169.96267942,82802447.51325956,79483169.96267942,82802447.51325956,3319277.550580144,3319277.550580144,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0165
0.017,6.0,2,3277877.0694581717,79922290.9923309,83200168.06178907,79922290.9923309,83200168.06178907,3277877.0694581717,3277877.0694581717,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0170
0.0175,6.0,2,3214814.562711507,80365777.90651701,83580592.46922852,80365777.90651701,83580592.46922852,3214814.562711507,3214814.562711507,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0175
0.018,6.0,2,3173025.4912741035,80790991.64002948,83964017.13130358,80790991.64002948,83964017.13130358,3173025.4912741035,3173025.4912741035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0180
0.0185,6.0,1,3073991.69120124,81253356.85544363,84327348.54664487,81253356.85544363,84327348.54664487,3073991.69120124,3073991.69120124,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0185
0.019,6.0,1,2983160.582560092,81707941.82038896,84691102.40294905,81707941.82038896,84691102.40294905,2983160.582560092,2983160.582560092,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0190
0.0195,6.0,1,2797314.929190889,82151344.47720228,84948659.40639317,82151344.47720228,84948659.40639317,2797314.929190889,2797314.929190889,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0195
0.02,6.0,1,2668263.027768135,82603999.89976768,85272262.92753582,82603999.89976768,85272262.92753582,2668263.027768135,2668263.027768135,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.0MSUN_z0.0200
0.0015,6.5,2,2867572.871674761,53455856.349394694,56323429.221069455,53455856.349394694,56323429.221069455,2867572.871674761,2867572.871674761,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0015
0.002,6.5,2,2434700.0703708306,54565218.660761744,56999918.731132574,54565218.660761744,56999918.731132574,2434700.0703708306,2434700.0703708306,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0020
0.0025,6.5,2,2030462.9485733062,55467627.72898586,57498090.67755917,55467627.72898586,57498090.67755917,2030462.9485733062,2030462.9485733062,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0025
0.003,6.5,2,1684401.4534863979,56317416.12968375,58001817.583170146,56317416.12968375,58001817.583170146,1684401.4534863979,1684401.4534863979,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0030
0.0035,6.5,2,1500673.1585960016,57074830.482629344,58575503.641225345,57074830.482629344,58575503.641225345,1500673.1585960016,1500673.1585960016,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0035
0.004,6.5,2,1585793.7627274096,57675362.32437912,59261156.087106526,57675362.32437912,59261156.087106526,1585793.7627274096,1585793.7627274096,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0040
0.0045,6.5,2,1697678.0609031692,58087279.00444493,59784957.065348096,58087279.00444493,59784957.065348096,1697678.0609031692,1697678.0609031692,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0045
0.005,6.5,2,1792914.9918025061,58486048.23536254,60278963.22716504,58486048.23536254,60278963.22716504,1792914.9918025061,1792914.9918025061,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0050
0.0055,6.5,2,1909669.361714758,58875937.45350922,60785606.81522398,58875937.45350922,60785606.81522398,1909669.361714758,1909669.361714758,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0055
0.006,6.5,2,1971955.4691120908,59218274.58418763,61190230.05329972,59218274.58418763,61190230.05329972,1971955.4691120908,1971955.4691120908,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0060
0.0065,6.5,2,2080100.5872646049,59601240.400222436,61681340.98748704,59601240.400222436,61681340.98748704,2080100.5872646049,2080100.5872646049,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0065
0.007,6.5,2,2196527.216152504,59970747.42550727,62167274.641659774,59970747.42550727,62167274.641659774,2196527.216152504,2196527.216152504,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0070
0.0075,6.5,2,2286091.220857501,60311509.32975962,62597600.55061712,60311509.32975962,62597600.55061712,2286091.220857501,2286091.220857501,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0075
0.008,6.5,2,2309868.667163156,60726197.315733716,63036065.98289687,60726197.315733716,63036065.98289687,2309868.667163156,2309868.667163156,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0080
0.0085,6.5,2,2441525.624675043,61104903.30362605,63546428.928301096,61104903.30362605,63546428.928301096,2441525.624675043,2441525.624675043,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0085
0.009,6.5,2,2516501.7150021046,61471690.65044477,63988192.36544687,61471690.65044477,63988192.36544687,2516501.7150021046,2516501.7150021046,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0090
0.0095,6.5,2,2582636.2721429244,61877738.42300777,64460374.695150696,61877738.42300777,64460374.695150696,2582636.2721429244,2582636.2721429244,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0095
0.01,6.5,2,2591535.916576363,62284968.08639448,64876504.002970845,62284968.08639448,64876504.002970845,2591535.916576363,2591535.916576363,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0100
0.0105,6.5,2,2675919.7842406332,62594635.52091315,65270555.30515378,62594635.52091315,65270555.30515378,2675919.7842406332,2675919.7842406332,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0105
0.011,6.5,2,2637039.721962869,62886110.52946727,65523150.25143014,62886110.52946727,65523150.25143014,2637039.721962869,2637039.721962869,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0110
0.0115,6.5,2,2690220.5161242336,63168862.27033207,65859082.7864563,63168862.27033207,65859082.7864563,2690220.5161242336,2690220.5161242336,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0115
0.012,6.5,2,2686993.3368531317,63476166.37010666,66163159.70695979,63476166.37010666,66163159.70695979,2686993.3368531317,2686993.3368531317,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0120
0.0125,6.5,2,2737280.09413179,63765488.56471037,66502768.65884216,63765488.56471037,66502768.65884216,2737280.09413179,2737280.09413179,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0125
0.013,6.5,2,2756376.6391715333,64055479.64295346,66811856.282124996,64055479.64295346,66811856.282124996,2756376.6391715333,2756376.6391715333,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0130
0.0135,6.5,2,2779281.298898481,64365067.59542448,67144348.89432296,64365067.59542448,67144348.89432296,2779281.298898481,2779281.298898481,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0135
0.014,6.5,2,2796565.2242552564,64675648.316803865,67472213.54105912,64675648.316803865,67472213.54105912,2796565.2242552564,2796565.2242552564,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0140
0.0145,6.5,2,2833200.877906956,64975305.654898606,67808506.53280556,64975305.654898606,67808506.53280556,2833200.877906956,2833200.877906956,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0145
0.015,6.5,2,2840472.526451625,65299735.37507897,68140207.9015306,65299735.37507897,68140207.9015306,2840472.526451625,2840472.526451625,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0150
0.0155,6.5,2,2878023.315823287,65592861.73629528,68470885.05211857,65592861.73629528,68470885.05211857,2878023.315823287,2878023.315823287,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0155
0.016,6.5,2,2851398.5838422105,65940799.89962805,68792198.48347026,65940799.89962805,68792198.48347026,2851398.5838422105,2851398.5838422105,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0160
0.0165,6.5,2,2873725.629646875,66232286.35965315,69106011.98930003,66232286.35965315,69106011.98930003,2873725.629646875,2873725.629646875,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0165
0.017,6.5,2,2853768.110473193,66572760.397004105,69426528.5074773,66572760.397004105,69426528.5074773,2853768.110473193,2853768.110473193,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0170
0.0175,6.5,2,2860077.00823614,66886886.298289,69746963.30652514,66886886.298289,69746963.30652514,2860077.00823614,2860077.00823614,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0175
0.018,6.5,2,2827657.019078478,67212583.65345123,70040240.67252971,67212583.65345123,70040240.67252971,2827657.019078478,2827657.019078478,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0180
0.0185,6.5,2,2773545.923683718,67570421.37744445,70343967.30112816,67570421.37744445,70343967.30112816,2773545.923683718,2773545.923683718,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0185
0.019,6.5,2,2778143.519395143,67886521.88359079,70664665.40298593,67886521.88359079,70664665.40298593,2778143.519395143,2778143.519395143,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0190
0.0195,6.5,2,2713179.466655478,68236000.77184175,70949180.23849723,68236000.77184175,70949180.23849723,2713179.466655478,2713179.466655478,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0195
0.02,6.5,2,2652833.097856432,68584911.26410614,71237744.36196257,68584911.26410614,71237744.36196257,2652833.097856432,2652833.097856432,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0200
0.0015,7.0,2,2502818.148960136,46270998.649826504,48773816.79878664,46270998.649826504,48773816.79878664,2502818.148960136,2502818.148960136,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0015
0.002,7.0,2,2088766.3878560662,47165976.2302966,49254742.61815266,47165976.2302966,49254742.61815266,2088766.3878560662,2088766.3878560662,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0020
0.0025,7.0,2,1740462.2922555283,47888858.694685675,49629320.9869412,47888858.694685675,49629320.9869412,1740462.2922555283,1740462.2922555283,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0025
0.003,7.0,2,1479342.835700415,48579475.88648848,50058818.7221889,48579475.88648848,50058818.7221889,1479342.835700415,1479342.835700415,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0030
0.0035,7.0,2,1292789.2830532342,49186463.977236055,50479253.26028929,49186463.977236055,50479253.26028929,1292789.2830532342,1292789.2830532342,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0035
0.004,7.0,2,1235395.5839213803,49706356.952455886,50941752.536377266,49706356.952455886,50941752.536377266,1235395.5839213803,1235395.5839213803,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0040
0.0045,7.0,2,1343112.0713070035,50007095.20645381,51350207.27776081,50007095.20645381,51350207.27776081,1343112.0713070035,1343112.0713070035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0045
0.005,7.0,2,1504700.9340823144,50327837.392558694,51832538.32664101,50327837.392558694,51832538.32664101,1504700.9340823144,1504700.9340823144,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0050
0.0055,7.0,2,1562480.3850916699,50627502.631204575,52189983.016296245,50627502.631204575,52189983.016296245,1562480.3850916699,1562480.3850916699,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0055
0.006,7.0,2,1585340.0043797716,50920758.3327946,52506098.33717437,50920758.3327946,52506098.33717437,1585340.0043797716,1585340.0043797716,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0060
0.0065,7.0,2,1736102.421705082,51192209.439907886,52928311.86161297,51192209.439907886,52928311.86161297,1736102.421705082,1736102.421705082,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0065
0.007,7.0,2,1728167.8985669464,51471143.366610765,53199311.26517771,51471143.366610765,53199311.26517771,1728167.8985669464,1728167.8985669464,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0070
0.0075,7.0,2,1867420.8994931728,51750279.05662608,53617699.956119254,51750279.05662608,53617699.956119254,1867420.8994931728,1867420.8994931728,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0075
0.008,7.0,2,1937404.5531468391,52034982.1995121,53972386.75265894,52034982.1995121,53972386.75265894,1937404.5531468391,1937404.5531468391,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0080
0.0085,7.0,2,1983794.6401099563,52330023.792603366,54313818.43271332,52330023.792603366,54313818.43271332,1983794.6401099563,1983794.6401099563,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0085
0.009,7.0,2,2039546.2396635115,52643255.87804072,54682802.117704235,52643255.87804072,54682802.117704235,2039546.2396635115,2039546.2396635115,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0090
0.0095,7.0,2,2076652.8196757063,52945530.86557305,55022183.685248755,52945530.86557305,55022183.685248755,2076652.8196757063,2076652.8196757063,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0095
0.01,7.0,2,2169800.1997775584,53236218.231620796,55406018.431398354,53236218.231620796,55406018.431398354,2169800.1997775584,2169800.1997775584,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0100
0.0105,7.0,2,2185713.7852131054,53482366.39195433,55668080.17716744,53482366.39195433,55668080.17716744,2185713.7852131054,2185713.7852131054,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0105
0.011,7.0,2,2243319.9087796137,53688309.45425038,55931629.363029994,53688309.45425038,55931629.363029994,2243319.9087796137,2243319.9087796137,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0110
0.0115,7.0,2,2278776.118028119,53910335.37211666,56189111.49014478,53910335.37211666,56189111.49014478,2278776.118028119,2278776.118028119,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0115
0.012,7.0,2,2275057.4682989568,54140236.29175208,56415293.760051034,54140236.29175208,56415293.760051034,2275057.4682989568,2275057.4682989568,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0120
0.0125,7.0,2,2323021.4437345266,54353305.95695992,56676327.400694445,54353305.95695992,56676327.400694445,2323021.4437345266,2323021.4437345266,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0125
0.013,7.0,2,2291153.097296849,54569259.05972698,56860412.15702383,54569259.05972698,56860412.15702383,2291153.097296849,2291153.097296849,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0130
0.0135,7.0,2,2304486.3873481452,54828792.842368565,57133279.22971671,54828792.842368565,57133279.22971671,2304486.3873481452,2304486.3873481452,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0135
0.014,7.0,2,2324225.6857583225,55061306.52067894,57385532.20643726,55061306.52067894,57385532.20643726,2324225.6857583225,2324225.6857583225,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0140
0.0145,7.0,2,2343786.071860619,55277226.12598594,57621012.19784656,55277226.12598594,57621012.19784656,2343786.071860619,2343786.071860619,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0145
0.015,7.0,2,2367713.4479863495,55525211.6844225,57892925.13240885,55525211.6844225,57892925.13240885,2367713.4479863495,2367713.4479863495,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0150
0.0155,7.0,2,2380861.03427241,55751823.23450241,58132684.26877482,55751823.23450241,58132684.26877482,2380861.03427241,2380861.03427241,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0155
0.016,7.0,2,2398792.127907686,56006543.071270294,58405335.19917798,56006543.071270294,58405335.19917798,2398792.127907686,2398792.127907686,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0160
0.0165,7.0,2,2390835.2750538737,56252675.542705484,58643510.81775936,56252675.542705484,58643510.81775936,2390835.2750538737,2390835.2750538737,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0165
0.017,7.0,2,2409413.92049174,56491825.76950103,58901239.68999277,56491825.76950103,58901239.68999277,2409413.92049174,2409413.92049174,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0170
0.0175,7.0,2,2393012.3184196576,56744339.26439714,59137351.582816795,56744339.26439714,59137351.582816795,2393012.3184196576,2393012.3184196576,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0175
0.018,7.0,2,2409840.810206972,56998361.64337353,59408202.4535805,56998361.64337353,59408202.4535805,2409840.810206972,2409840.810206972,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0180
0.0185,7.0,2,2394890.297569938,57233764.01117657,59628654.30874651,57233764.01117657,59628654.30874651,2394890.297569938,2394890.297569938,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0185
0.019,7.0,2,2377762.1602885127,57489683.53387014,59867445.69415865,57489683.53387014,59867445.69415865,2377762.1602885127,2377762.1602885127,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0190
0.0195,7.0,2,2361663.501086667,57760121.13679541,60121784.637882076,57760121.13679541,60121784.637882076,2361663.501086667,2361663.501086667,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0195
