mass,Z,model_number,profile_number,log_L,log_Teff,star_mass_mesa,freq_real,freq_imag,l,n_pg,eta,detail_file_path,profile_folder_path,center_h1,star_age,log_g,integrated_work_HeII_zone,integrated_work_HHeI_zone
7.0,0.017,2300,34,3.7505471226442175,3.831966436355671,7.0,0.23558647713733413,-0.004309125934322503,0,2,-0.8881146732769597,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00034/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00034,0.0,58136754.33604737,1.8151779683668616,,0.014621895379752338
7.0,0.017,2300,34,3.7505471226442175,3.831966436355671,7.0,0.3036260947339442,-0.005820673975474985,0,3,-0.9981642893002379,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00034/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00034,0.0,58136754.33604737,1.8151779683668616,,-0.3708142871149213
7.0,0.017,2310,35,3.7454859289484896,3.8043520497706735,7.0,0.13151248221713394,-0.0005504377968339446,0,1,-0.5273116584675643,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035,0.0,58392339.162874736,1.7097816157226022,,0.009085699934723728
7.0,0.017,2310,35,3.7454859289484896,3.8043520497706735,7.0,0.19197693088862977,-0.002454119809763227,0,2,-0.6299029447522426,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035,0.0,58392339.162874736,1.7097816157226022,,0.06012756890835451
7.0,0.017,2310,35,3.7454859289484896,3.8043520497706735,7.0,0.6923235558551347,-0.02034610494977971,0,10,-0.7630721214769209,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035/detail.l0.n+10.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00035,0.0,58392339.162874736,1.7097816157226022,,2.4795681310922513
7.0,0.017,2320,36,3.740625795258792,3.7805461781617087,7.0,0.11029773793500781,-0.0003164148904507103,0,1,-0.3060597537686436,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036,0.0,58576337.98386033,1.619418262976437,,0.029639425584808442
7.0,0.017,2320,36,3.740625795258792,3.7805461781617087,7.0,0.16112793866484365,-0.001059028780502467,0,2,-0.2995356734004916,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036,0.0,58576337.98386033,1.619418262976437,,0.25143653302701596
7.0,0.017,2320,36,3.740625795258792,3.7805461781617087,7.0,0.21635349009716592,-0.0034547728809888717,0,3,-0.9970687907981453,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036,0.0,58576337.98386033,1.619418262976437,,-0.4829831008582953
7.0,0.017,2320,36,3.740625795258792,3.7805461781617087,7.0,0.2678306715380444,-0.007878923962129622,0,4,-0.9998582526186417,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036,0.0,58576337.98386033,1.619418262976437,,-3.321383947536452
7.0,0.017,2320,36,3.740625795258792,3.7805461781617087,7.0,0.31947273629029604,-0.01079916606450395,0,5,-0.9997601059052215,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00036,0.0,58576337.98386033,1.619418262976437,,-5.788469317179823
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.0918749937040041,-7.046278489673441e-06,0,1,-0.005455197302434362,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,0.09905715561342704
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.1342788079429745,0.0002870685776744132,0,2,0.0831127952966285,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,0.7009023096987211
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.18426998337498446,-0.0016331672280735154,0,3,-0.48155725896950197,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,0.4376831901122215
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.23269710410917863,-0.005319649573481569,0,4,-0.9685623971591643,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,-1.829368594955035
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.28048265748542983,-0.009176678154422606,0,5,-0.9998841086390132,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,-5.827108277583111
7.0,0.017,2330,37,3.733570484716223,3.7557199807835215,7.0,0.6828868629719238,-0.024807074304697693,0,13,-0.829000294806689,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037/detail.l0.n+13.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00037,0.0,58703544.35560408,1.5271687840062582,,3.64451987768304
7.0,0.017,2340,38,3.725846404765888,3.7317031366733295,7.0,0.07669076048850218,0.00015525191067186194,0,1,0.1408173142586951,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038,3.6979966467694335e-41,58800727.73796536,1.4388254875158284,,0.13184391927978398
7.0,0.017,2340,38,3.725846404765888,3.7317031366733295,7.0,0.11252371533914945,0.0005351904887964298,0,2,0.1925160705627876,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038,3.6979966467694335e-41,58800727.73796536,1.4388254875158284,,0.673845755009028
7.0,0.017,2340,38,3.725846404765888,3.7317031366733295,7.0,0.15761952702600432,-0.001152464944815175,0,3,-0.38865045144005717,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038,3.6979966467694335e-41,58800727.73796536,1.4388254875158284,,0.4157155057250105
7.0,0.017,2340,38,3.725846404765888,3.7317031366733295,7.0,0.20218087745405822,-0.004065200833544943,0,4,-0.7120295483126735,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00038,3.6979966467694335e-41,58800727.73796536,1.4388254875158284,,-1.556329794974749
7.0,0.017,2350,39,3.719050903547525,3.7103024456598814,7.0,0.06496644962245661,0.0002214833355608835,0,1,0.21580563307472683,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039,0.0,58851531.12800729,1.3600182246803982,,0.13761281817628263
7.0,0.017,2350,39,3.719050903547525,3.7103024456598814,7.0,0.09636435550808206,0.0005188878076452745,0,2,0.23751759544386716,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039,0.0,58851531.12800729,1.3600182246803982,,0.5601224279199919
7.0,0.017,2350,39,3.719050903547525,3.7103024456598814,7.0,0.1377421325506358,-0.0008407610721912695,0,3,-0.3470951027793463,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039,0.0,58851531.12800729,1.3600182246803982,,0.29962171605225735
7.0,0.017,2350,39,3.719050903547525,3.7103024456598814,7.0,0.17939545955669042,-0.0030114570149543016,0,4,-0.6014429481993105,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039,0.0,58851531.12800729,1.3600182246803982,,-1.271588675270729
7.0,0.017,2350,39,3.719050903547525,3.7103024456598814,7.0,0.22045524346368547,-0.005607941975619061,0,5,-0.718508178317841,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0170/profile00039,0.0,58851531.12800729,1.3600182246803982,,-4.613016309275135
7.0,0.018,2200,24,3.664774978268503,3.713622832994437,7.0,0.07439077072810864,0.000194650456548669,0,1,0.2033208419612221,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024,0.0,57005714.38559312,1.4275756992976387,,0.11524723709037842
7.0,0.018,2200,24,3.664774978268503,3.713622832994437,7.0,0.10980622787653548,0.0005728299149079043,0,2,0.23793769338613843,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024,0.0,57005714.38559312,1.4275756992976387,,0.5337647416840434
7.0,0.018,2200,24,3.664774978268503,3.713622832994437,7.0,0.155070069938914,-0.000700163719976125,0,3,-0.2932305862402575,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024,0.0,57005714.38559312,1.4275756992976387,,0.2794514009435244
7.0,0.018,2200,24,3.664774978268503,3.713622832994437,7.0,0.2908942571000571,-0.008560986348731345,0,6,-0.7867996577328905,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024/detail.l0.n+6.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00024,0.0,57005714.38559312,1.4275756992976387,,-9.220719634943348
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.08714398340618273,0.00013201113154532172,0,1,0.12987638508649774,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,0.10830320814360869
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.1276709069549237,0.0005868468677459826,0,2,0.19416848121675462,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,0.6316842973739767
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.17680628674214405,-0.0009090700539005328,0,3,-0.328188085154448,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,0.4326723020404187
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.22503059042458073,-0.0037064623187484645,0,4,-0.6787337607699656,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,-1.2486042500942989
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.4623395913057783,-0.015557471506261604,0,9,-0.7768843902245185,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+9.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,-4.175855091788614
7.0,0.018,2210,25,3.6714837072856294,3.7343000556225734,7.0,0.7713732160420359,-0.026985695503909227,0,15,-0.8759283607004237,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025/detail.l0.n+15.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00025,0.0,57017416.81882207,1.5035758607930614,,3.9913035842911713
7.0,0.018,2220,26,3.678339312035996,3.755910698954114,7.0,0.10239898720974981,6.363868712351159e-06,0,1,0.006864608468071996,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026,0.0,57032329.924774155,1.583162829368857,,0.08535245383424869
7.0,0.018,2220,26,3.678339312035996,3.755910698954114,7.0,0.14976519812133535,0.000390533216014274,0,2,0.10613562374497432,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026,0.0,57032329.924774155,1.583162829368857,,0.66357239465658
7.0,0.018,2220,26,3.678339312035996,3.755910698954114,7.0,0.2035867455375931,-0.0012174088191795665,0,3,-0.38601136502559225,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026,0.0,57032329.924774155,1.583162829368857,,0.510206421305574
7.0,0.018,2220,26,3.678339312035996,3.755910698954114,7.0,0.4639635311649505,-0.014717959040630661,0,8,-0.8141585181876735,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026/detail.l0.n+8.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00026,0.0,57032329.924774155,1.583162829368857,,-1.9113793016599683
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.11957770496940699,-0.00023213951511584535,0,1,-0.24080415613885242,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,0.033223286828028616
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.1750947157528384,-0.000664300050462881,0,2,-0.17496563476907848,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,0.3306931938008625
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.23377197492866858,-0.0026118317514271096,0,3,-0.8782739078480741,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,-0.14254486551596526
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.28937976078522987,-0.007117566205241876,0,4,-0.9997892270538922,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,-2.7026717419588673
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.46150419866558606,-0.012509033391356806,0,7,-0.8736454280161516,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+7.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,-1.2894685396771433
7.0,0.018,2230,27,3.6854431891366457,3.777283211580624,7.0,0.9516755975767328,-0.04105042324162554,0,15,-0.984163978059112,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027/detail.l0.n+15.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00027,0.0,57051305.384742856,1.6615490027742492,,-4.869506786215799
7.0,0.018,2240,28,3.693178421296848,3.798322901874229,7.0,0.13875554371817753,-0.0004315904723697935,0,1,-0.4516025103095406,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028,0.0,57075995.539789215,1.7379725317884611,,0.011756837517010742
7.0,0.018,2240,28,3.693178421296848,3.798322901874229,7.0,0.20313794669021998,-0.0019118547689377834,0,2,-0.48560097620757803,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028,0.0,57075995.539789215,1.7379725317884611,,0.10340156848569534
7.0,0.018,2240,28,3.693178421296848,3.798322901874229,7.0,0.2664159791277201,-0.0038235303101189274,0,3,-0.9979113899721395,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028,0.0,57075995.539789215,1.7379725317884611,,-0.42262873727770156
7.0,0.018,2240,28,3.693178421296848,3.798322901874229,7.0,0.3255115916752093,-0.007499862990076564,0,4,-0.9996895820881131,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028,0.0,57075995.539789215,1.7379725317884611,,-2.2835368162850753
7.0,0.018,2240,28,3.693178421296848,3.798322901874229,7.0,0.9898236156314931,-0.03859954668420469,0,14,-0.9815400260498832,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028/detail.l0.n+14.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00028,0.0,57075995.539789215,1.7379725317884611,,-3.4994561511155027
7.0,0.018,2250,29,3.7018725014537304,3.819289227222282,7.0,0.160415182794769,-0.0006091682913084625,0,1,-0.6072897444259437,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029,0.0,57107704.57379122,1.8131437530237895,,0.005249618927369632
7.0,0.018,2250,29,3.7018725014537304,3.819289227222282,7.0,0.23505222043317692,-0.0031792452700274013,0,2,-0.7144535711788745,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029,0.0,57107704.57379122,1.8131437530237895,,0.041761173735673424
7.0,0.018,2250,29,3.7018725014537304,3.819289227222282,7.0,0.303542391639817,-0.004824753118809467,0,3,-0.9981141933878169,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00029,0.0,57107704.57379122,1.8131437530237895,,-0.32669852650718667
7.0,0.018,2260,30,3.710951839420072,3.8400828436617966,7.0,0.1849135437331081,-0.0007871186388301953,0,1,-0.7241511650649383,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00030/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00030,0.0,57147457.530393615,1.8872388808155112,,0.0027767412475932993
7.0,0.018,2260,30,3.710951839420072,3.8400828436617966,7.0,0.2712561019691924,-0.004659189257362248,0,2,-0.8974308076180604,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00030/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00030,0.0,57147457.530393615,1.8872388808155112,,0.015245545112973406
7.0,0.018,2270,31,3.7199376887653983,3.860504681263055,7.0,0.21248156450146946,-0.0009657872714144612,0,1,-0.7991643097679892,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00031/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00031,0.0,57200117.78276077,1.9599403818752168,,
7.0,0.018,2270,31,3.7199376887653983,3.860504681263055,7.0,0.31182611441653624,-0.006302677732653559,0,2,-0.9969810517190482,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00031/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_7.0MSUN_z0.0180/profile00031,0.0,57200117.78276077,1.9599403818752168,,
