initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.014,5.5,2,6105202.694980621,89368483.07927023,95473685.77425085,89368483.07927023,95473685.77425085,6105202.694980621,6105202.694980621,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0140
0.0145,5.5,2,6232132.470674232,89806975.25537708,96039107.72605132,89806975.25537708,96039107.72605132,6232132.470674232,6232132.470674232,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0145
0.015,5.5,2,6216798.745094746,90372171.5687134,96588970.31380814,90372171.5687134,96588970.31380814,6216798.745094746,6216798.745094746,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0150
0.0155,5.5,2,6282250.164550245,90873659.69098566,97155909.85553591,90873659.69098566,97155909.85553591,6282250.164550245,6282250.164550245,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0155
0.016,5.5,2,6431032.237499893,91348772.10738017,97779804.34488006,91348772.10738017,97779804.34488006,6431032.237499893,6431032.237499893,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0160
0.0165,5.5,2,6376197.951799542,91905392.75470014,98281590.70649968,91905392.75470014,98281590.70649968,6376197.951799542,6376197.951799542,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0165
0.017,5.5,2,6322486.180327028,92472864.49226435,98795350.67259137,92472864.49226435,98795350.67259137,6322486.180327028,6322486.180327028,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0170
0.0175,5.5,2,6305710.66817309,93039803.65465048,99345514.32282357,93039803.65465048,99345514.32282357,6305710.66817309,6305710.66817309,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0175
0.018,5.5,2,6192895.616940916,93606549.80551083,99799445.42245175,93606549.80551083,99799445.42245175,6192895.616940916,6192895.616940916,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0180
0.0185,5.5,1,6235547.844140172,94164272.37128682,100399820.215427,94164272.37128682,100399820.215427,6235547.844140172,6235547.844140172,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0185
0.019,5.5,1,6105100.675775126,94717725.5459842,100822826.22175932,94717725.5459842,100822826.22175932,6105100.675775126,6105100.675775126,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0190
0.0195,5.5,1,5983835.054134265,95279668.364616,101263503.41875027,95279668.364616,101263503.41875027,5983835.054134265,5983835.054134265,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0195
0.02,5.5,1,5913496.003877163,95832135.47526355,101745631.47914071,95832135.47526355,101745631.47914071,5913496.003877163,5913496.003877163,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_5.5MSUN_z0.0200
0.0015,6.0,2,4873206.969572276,58724421.05256638,63597628.022138655,58724421.05256638,63597628.022138655,4873206.969572276,4873206.969572276,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0015
0.002,6.0,2,4435518.742932171,60144019.080633916,64579537.82356609,60144019.080633916,64579537.82356609,4435518.742932171,4435518.742932171,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0020
0.0025,6.0,2,3930193.5966789126,61343850.76297514,65274044.359654054,61343850.76297514,65274044.359654054,3930193.5966789126,3930193.5966789126,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0025
0.003,6.0,2,3397788.8837263808,62525121.75729433,65922910.64102071,62525121.75729433,65922910.64102071,3397788.8837263808,3397788.8837263808,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0030
0.0035,6.0,2,2869006.5523470566,63703739.84178926,66572746.39413632,63703739.84178926,66572746.39413632,2869006.5523470566,2869006.5523470566,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0035
0.004,6.0,2,2436380.5834820047,64795139.94132001,67231520.52480201,64795139.94132001,67231520.52480201,2436380.5834820047,2436380.5834820047,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0040
0.0045,6.0,2,2250582.3610563427,65573770.799754694,67824353.16081104,65573770.799754694,67824353.16081104,2250582.3610563427,2250582.3610563427,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0045
0.005,6.0,2,2367307.58922033,66125003.16707629,68492310.75629662,66125003.16707629,68492310.75629662,2367307.58922033,2367307.58922033,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0050
0.0055,6.0,2,2564422.8683824465,66627129.720684715,69191552.58906716,66627129.720684715,69191552.58906716,2564422.8683824465,2564422.8683824465,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0055
0.006,6.0,2,2778672.098809533,67088955.332165726,69867627.43097526,67088955.332165726,69867627.43097526,2778672.098809533,2778672.098809533,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0060
0.0065,6.0,2,2907752.5630918145,67526142.97867416,70433895.54176597,67526142.97867416,70433895.54176597,2907752.5630918145,2907752.5630918145,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0065
0.007,6.0,2,3082597.0883203447,67901383.48628397,70983980.57460432,67901383.48628397,70983980.57460432,3082597.0883203447,3082597.0883203447,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0070
0.0075,6.0,2,3276137.5503687263,68290452.3809922,71566589.93136093,68290452.3809922,71566589.93136093,3276137.5503687263,3276137.5503687263,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0075
0.008,6.0,2,3447205.528163299,68718286.04967734,72165491.57784064,68718286.04967734,72165491.57784064,3447205.528163299,3447205.528163299,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0080
0.0085,6.0,2,3659794.585771963,69088408.40514158,72748202.99091354,69088408.40514158,72748202.99091354,3659794.585771963,3659794.585771963,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0085
0.009,6.0,2,3842588.5107699037,69514343.09376737,73356931.60453728,69514343.09376737,73356931.60453728,3842588.5107699037,3842588.5107699037,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0090
0.0095,6.0,2,4020629.1178822666,69944539.10054238,73965168.21842465,69944539.10054238,73965168.21842465,4020629.1178822666,4020629.1178822666,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0095
0.01,6.0,2,4144567.83684285,70447974.8652486,74592542.70209146,70447974.8652486,74592542.70209146,4144567.83684285,4144567.83684285,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0100
0.0105,6.0,2,4218149.753057092,70821446.64344239,75039596.39649948,70821446.64344239,75039596.39649948,4218149.753057092,4218149.753057092,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0105
0.011,6.0,2,4397519.180614322,71100187.92647363,75497707.10708795,71100187.92647363,75497707.10708795,4397519.180614322,4397519.180614322,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0110
0.0115,6.0,2,4505026.922699302,71422812.90876785,75927839.83146715,71422812.90876785,75927839.83146715,4505026.922699302,4505026.922699302,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0115
0.012,6.0,2,4664005.071270987,71702441.79982102,76366446.871092,71702441.79982102,76366446.871092,4664005.071270987,4664005.071270987,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0120
0.0125,6.0,2,4716051.1029948145,72070638.29477908,76786689.39777389,72070638.29477908,76786689.39777389,4716051.1029948145,4716051.1029948145,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0125
0.013,6.0,2,4818917.439808086,72394221.93391429,77213139.37372237,72394221.93391429,77213139.37372237,4818917.439808086,4818917.439808086,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0130
0.0135,6.0,2,4839121.140198916,72786350.1013837,77625471.24158262,72786350.1013837,77625471.24158262,4839121.140198916,4839121.140198916,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0135
0.014,6.0,2,4936918.940867007,73131101.21395777,78068020.15482478,73131101.21395777,78068020.15482478,4936918.940867007,4936918.940867007,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0140
0.0145,6.0,2,4967088.371308476,73524774.11714327,78491862.48845175,73524774.11714327,78491862.48845175,4967088.371308476,4967088.371308476,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0145
0.015,6.0,2,5075628.56967324,73864666.76665542,78940295.33632866,73864666.76665542,78940295.33632866,5075628.56967324,5075628.56967324,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0150
0.0155,6.0,2,5145442.539783254,74233606.30850865,79379048.8482919,74233606.30850865,79379048.8482919,5145442.539783254,5145442.539783254,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0155
0.016,6.0,2,5236165.972464353,74598539.55556412,79834705.52802847,74598539.55556412,79834705.52802847,5236165.972464353,5236165.972464353,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0160
0.0165,6.0,2,5257847.497814909,74994108.20525315,80251955.70306806,74994108.20525315,80251955.70306806,5257847.497814909,5257847.497814909,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0165
0.017,6.0,2,5297544.134577543,75385394.56829853,80682938.70287608,75385394.56829853,80682938.70287608,5297544.134577543,5297544.134577543,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0170
0.0175,6.0,2,5286718.080968171,75804306.56809863,81091024.6490668,75804306.56809863,81091024.6490668,5286718.080968171,5286718.080968171,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0175
0.018,6.0,2,5370661.0185996,76195082.88005105,81565743.89865065,76195082.88005105,81565743.89865065,5370661.0185996,5370661.0185996,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0180
0.0185,6.0,2,5406086.630024686,76580216.28364006,81986302.91366474,76580216.28364006,81986302.91366474,5406086.630024686,5406086.630024686,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0185
0.019,6.0,2,5340932.3800017685,77050647.71379207,82391580.09379384,77050647.71379207,82391580.09379384,5340932.3800017685,5340932.3800017685,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0190
0.0195,6.0,2,5373705.110897943,77438507.2076879,82812212.31858584,77438507.2076879,82812212.31858584,5373705.110897943,5373705.110897943,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0195
0.02,6.0,2,5408959.349751174,77823283.00659044,83232242.35634162,77823283.00659044,83232242.35634162,5408959.349751174,5408959.349751174,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.0MSUN_z0.0200
0.0015,6.5,2,33277.162365183234,50031679.328884825,50064956.49125001,50031679.328884825,50064956.49125001,33277.162365183234,33277.162365183234,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0015
0.002,6.5,2,3699469.548355542,51153852.73142638,54853322.27978192,51153852.73142638,54853322.27978192,3699469.548355542,3699469.548355542,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0020
0.0025,6.5,2,3338229.845736131,52083714.35033602,55421944.196072154,52083714.35033602,55421944.196072154,3338229.845736131,3338229.845736131,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0025
0.003,6.5,2,2918881.095645562,53013596.96074053,55932478.05638609,53013596.96074053,55932478.05638609,2918881.095645562,2918881.095645562,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0030
0.0035,6.5,2,2522811.8253742754,53924993.84223113,56447805.66760541,53924993.84223113,56447805.66760541,2522811.8253742754,2522811.8253742754,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0035
0.004,6.5,2,2203840.7792174593,54767004.27849877,56970845.05771623,54767004.27849877,56970845.05771623,2203840.7792174593,2203840.7792174593,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0040
0.0045,6.5,2,2045572.849381879,55350127.407533,57395700.25691488,55350127.407533,57395700.25691488,2045572.849381879,2045572.849381879,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0045
0.005,6.5,2,2003356.3862367123,55860676.02429209,57864032.4105288,55860676.02429209,57864032.4105288,2003356.3862367123,2003356.3862367123,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0050
0.0055,6.5,2,2189972.130197279,56236862.662756406,58426834.792953685,56236862.662756406,58426834.792953685,2189972.130197279,2189972.130197279,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0055
0.006,6.5,2,2316840.387328595,56558443.074698545,58875283.46202714,56558443.074698545,58875283.46202714,2316840.387328595,2316840.387328595,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0060
0.0065,6.5,2,2485188.3224011734,56905612.05039922,59390800.372800395,56905612.05039922,59390800.372800395,2485188.3224011734,2485188.3224011734,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0065
0.007,6.5,2,2592970.5569201782,57243075.61440532,59836046.1713255,57243075.61440532,59836046.1713255,2592970.5569201782,2592970.5569201782,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0070
0.0075,6.5,2,2728810.1090397537,57547880.12453226,60276690.23357201,57547880.12453226,60276690.23357201,2728810.1090397537,2728810.1090397537,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0075
0.008,6.5,2,2881426.8783741444,57866850.82708943,60748277.70546357,57866850.82708943,60748277.70546357,2881426.8783741444,2881426.8783741444,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0080
0.0085,6.5,2,3072857.017092675,58148810.804578744,61221667.82167142,58148810.804578744,61221667.82167142,3072857.017092675,3072857.017092675,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0085
0.009,6.5,2,3175384.5798113644,58494411.81825266,61669796.398064025,58494411.81825266,61669796.398064025,3175384.5798113644,3175384.5798113644,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0090
0.0095,6.5,2,3304945.472831607,58780560.63002341,62085506.10285502,58780560.63002341,62085506.10285502,3304945.472831607,3304945.472831607,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0095
0.01,6.5,2,3395990.3143739477,59165507.06887215,62561497.383246094,59165507.06887215,62561497.383246094,3395990.3143739477,3395990.3143739477,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0100
0.0105,6.5,2,3514559.9622069076,59406794.066426545,62921354.02863345,59406794.066426545,62921354.02863345,3514559.9622069076,3514559.9622069076,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0105
0.011,6.5,2,3623074.328472972,59629350.726151854,63252425.054624826,59629350.726151854,63252425.054624826,3623074.328472972,3623074.328472972,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0110
0.0115,6.5,2,3746765.983512774,59853607.85089679,63600373.834409565,59853607.85089679,63600373.834409565,3746765.983512774,3746765.983512774,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0115
0.012,6.5,2,3831428.1725390404,60101467.733097464,63932895.905636504,60101467.733097464,63932895.905636504,3831428.1725390404,3831428.1725390404,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0120
0.0125,6.5,2,3941729.88845443,60339529.21758098,64281259.10603541,60339529.21758098,64281259.10603541,3941729.88845443,3941729.88845443,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0125
0.013,6.5,2,3958050.040098138,60627691.534086086,64585741.574184224,60627691.534086086,64585741.574184224,3958050.040098138,3958050.040098138,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0130
0.0135,6.5,2,4040708.85236641,60870827.10125267,64911535.95361908,60870827.10125267,64911535.95361908,4040708.85236641,4040708.85236641,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0135
0.014,6.5,2,4040215.081986591,61146827.37309234,65187042.45507893,61146827.37309234,65187042.45507893,4040215.081986591,4040215.081986591,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0140
0.0145,6.5,2,4134035.13303905,61417034.80990009,65551069.94293914,61417034.80990009,65551069.94293914,4134035.13303905,4134035.13303905,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0145
0.015,6.5,2,4161663.1591051146,61686211.96126751,65847875.12037262,61686211.96126751,65847875.12037262,4161663.1591051146,4161663.1591051146,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0150
0.0155,6.5,2,4187669.8719377443,61968508.88860752,66156178.76054526,61968508.88860752,66156178.76054526,4187669.8719377443,4187669.8719377443,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0155
0.016,6.5,2,4187070.9453027695,62254807.44615468,66441878.391457446,62254807.44615468,66441878.391457446,4187070.9453027695,4187070.9453027695,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0160
0.0165,6.5,2,4233330.141386569,62537979.72408579,66771309.86547236,62537979.72408579,66771309.86547236,4233330.141386569,4233330.141386569,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0165
0.017,6.5,2,4306448.486261494,62809603.510016344,67116051.99627784,62809603.510016344,67116051.99627784,4306448.486261494,4306448.486261494,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0170
0.0175,6.5,2,4364036.541600466,63078321.974793404,67442358.51639387,63078321.974793404,67442358.51639387,4364036.541600466,4364036.541600466,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0175
0.018,6.5,2,4420479.652628504,63385927.34801266,67806407.00064117,63385927.34801266,67806407.00064117,4420479.652628504,4420479.652628504,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0180
0.0185,6.5,2,4431520.577193119,63714399.19605953,68145919.77325265,63714399.19605953,68145919.77325265,4431520.577193119,4431520.577193119,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0185
0.019,6.5,2,4415580.328011952,64034762.86023686,68450343.18824881,64034762.86023686,68450343.18824881,4415580.328011952,4415580.328011952,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0190
0.0195,6.5,2,4475367.721356496,64327184.899248004,68802552.6206045,64327184.899248004,68802552.6206045,4475367.721356496,4475367.721356496,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0195
0.02,6.5,2,4461342.314018212,64654674.89811819,69116017.2121364,64654674.89811819,69116017.2121364,4461342.314018212,4461342.314018212,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_6.5MSUN_z0.0200
0.0015,7.0,2,21517.75017374754,43355106.98780093,43376624.73797468,43355106.98780093,43376624.73797468,21517.75017374754,21517.75017374754,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0015
0.002,7.0,2,3139167.9698025063,44235817.318752795,47374985.2885553,44235817.318752795,47374985.2885553,3139167.9698025063,3139167.9698025063,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0020
0.0025,7.0,2,2814052.109691076,44982790.671444155,47796842.78113523,44982790.671444155,47796842.78113523,2814052.109691076,2814052.109691076,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0025
0.003,7.0,2,2459547.47189261,45735547.036290884,48195094.508183494,45735547.036290884,48195094.508183494,2459547.47189261,2459547.47189261,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0030
0.0035,7.0,2,2159902.2178888097,46465007.54031781,48624909.75820662,46465007.54031781,48624909.75820662,2159902.2178888097,2159902.2178888097,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0035
0.004,7.0,2,1901715.780505076,47125626.60663616,49027342.387141235,47125626.60663616,49027342.387141235,1901715.780505076,1901715.780505076,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0040
0.0045,7.0,2,1758128.0052262843,47592278.40505902,49350406.4102853,47592278.40505902,49350406.4102853,1758128.0052262843,1758128.0052262843,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0045
0.005,7.0,2,1772212.7851127759,47978146.64939775,49750359.43451053,47978146.64939775,49750359.43451053,1772212.7851127759,1772212.7851127759,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0050
0.0055,7.0,2,1860765.8660210744,48285208.652202114,50145974.51822319,48285208.652202114,50145974.51822319,1860765.8660210744,1860765.8660210744,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0055
0.006,7.0,2,1951627.630624488,48611313.45356166,50562941.08418615,48611313.45356166,50562941.08418615,1951627.630624488,1951627.630624488,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0060
0.0065,7.0,2,2059058.5012866408,48825927.660481334,50884986.161767974,48825927.660481334,50884986.161767974,2059058.5012866408,2059058.5012866408,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0065
0.007,7.0,2,2098384.3299062327,49095256.53195073,51193640.86185696,49095256.53195073,51193640.86185696,2098384.3299062327,2098384.3299062327,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0070
0.0075,7.0,2,2215695.5639008135,49336028.43300477,51551723.99690558,49336028.43300477,51551723.99690558,2215695.5639008135,2215695.5639008135,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0075
0.008,7.0,2,2382943.266807556,49542725.15454247,51925668.421350025,49542725.15454247,51925668.421350025,2382943.266807556,2382943.266807556,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0080
0.0085,7.0,2,2471754.1790432855,49787239.17381556,52258993.35285885,49787239.17381556,52258993.35285885,2471754.1790432855,2471754.1790432855,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0085
0.009,7.0,2,2597301.3796099126,50025091.62973712,52622393.00934703,50025091.62973712,52622393.00934703,2597301.3796099126,2597301.3796099126,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0090
0.0095,7.0,2,2715611.3336446807,50281936.03761474,52997547.37125942,50281936.03761474,52997547.37125942,2715611.3336446807,2715611.3336446807,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0095
0.01,7.0,2,2822214.242818609,50533217.097846106,53355431.340664715,50533217.097846106,53355431.340664715,2822214.242818609,2822214.242818609,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0100
0.0105,7.0,2,2883916.774871744,50737671.28971681,53621588.064588554,50737671.28971681,53621588.064588554,2883916.774871744,2883916.774871744,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0105
0.011,7.0,2,2921586.7948471606,50906390.74579174,53827977.5406389,50906390.74579174,53827977.5406389,2921586.7948471606,2921586.7948471606,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0110
0.0115,7.0,2,3002543.5611021593,51097220.883204594,54099764.44430675,51097220.883204594,54099764.44430675,3002543.5611021593,3002543.5611021593,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0115
0.012,7.0,2,3052194.42380888,51298856.17561041,54351050.59941929,51298856.17561041,54351050.59941929,3052194.42380888,3052194.42380888,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0120
0.0125,7.0,2,3193262.379901424,51444632.339769416,54637894.71967084,51444632.339769416,54637894.71967084,3193262.379901424,3193262.379901424,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0125
0.013,7.0,2,3222048.055338323,51653925.91337379,54875973.968712114,51653925.91337379,54875973.968712114,3222048.055338323,3222048.055338323,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0130
0.0135,7.0,2,3246253.003768146,51856550.40165343,55102803.40542158,51856550.40165343,55102803.40542158,3246253.003768146,3246253.003768146,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0135
0.014,7.0,2,3316727.421942875,52055298.37006934,55372025.792012215,52055298.37006934,55372025.792012215,3316727.421942875,3316727.421942875,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0140
0.0145,7.0,2,3409954.2866045088,52255632.53280698,55665586.81941149,52255632.53280698,55665586.81941149,3409954.2866045088,3409954.2866045088,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0145
